,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
61,62,San Diego St,--,0-0,0-0,0-0,51,114,64,2012,10
62,63,Troy,--,0-0,0-0,0-0,47,108,49,2012,10
63,64,Ball State,--,0-0,0-0,0-0,59,115,70,2012,10
64,65,S Florida,--,0-0,0-0,0-0,27,76,63,2012,10
65,66,Middle Tenn,--,0-0,0-0,0-0,28,118,66,2012,10
66,67,Utah,--,0-0,0-0,0-0,7,95,68,2012,10
67,68,Oklahoma St,--,0-0,0-0,0-0,2,96,71,2012,10
68,69,Marshall,--,0-0,0-0,0-0,64,115,67,2012,10
69,70,Pittsburgh,--,0-0,0-0,0-0,39,113,73,2012,10
70,71,Air Force,--,0-0,0-0,0-0,32,123,69,2012,10
71,72,Ohio,--,0-0,0-0,0-0,6,86,59,2012,10
72,73,Arizona,--,0-0,0-0,0-0,45,114,75,2012,10
73,74,Bowling Grn,--,0-0,0-0,0-0,16,115,74,2012,10
74,75,Vanderbilt,--,0-0,0-0,0-0,8,97,79,2012,10
75,76,Texas State,--,0-0,0-0,0-0,7,114,76,2012,10
76,77,LA Lafayette,--,0-0,0-0,0-0,26,107,77,2012,10
77,78,E Carolina,--,0-0,0-0,0-0,73,113,80,2012,10
78,79,Temple,--,0-0,0-0,0-0,52,108,60,2012,10
79,80,North Texas,--,0-0,0-0,0-0,56,105,78,2012,10
80,81,TX-San Ant,--,0-0,0-0,0-0,58,115,85,2012,10
81,82,Kansas,--,0-0,0-0,0-0,59,98,82,2012,10
82,83,S Alabama,--,0-0,0-0,0-0,55,112,89,2012,10
83,84,TX El Paso,--,0-0,0-0,0-0,58,99,81,2012,10
84,85,Central Mich,--,0-0,0-0,0-0,46,116,87,2012,10
85,86,Connecticut,--,0-0,0-0,0-0,5,88,86,2012,10
86,87,Wyoming,--,0-0,0-0,0-0,40,111,88,2012,10
87,88,S Methodist,--,0-0,0-0,0-0,3,115,90,2012,10
88,89,Wake Forest,--,0-0,0-0,0-0,63,115,92,2012,10
89,90,UNLV,--,0-0,0-0,0-0,53,118,100,2012,10
90,91,Duke,--,0-0,0-0,0-0,37,109,84,2012,10
91,92,Minnesota,--,0-0,0-0,0-0,23,121,94,2012,10
92,93,New Mexico,--,0-0,0-0,0-0,41,124,93,2012,10
93,94,Fla Atlantic,--,0-0,0-0,0-0,68,120,97,2012,10
94,95,W Michigan,--,0-0,0-0,0-0,68,106,99,2012,10
95,96,Boston Col,--,0-0,0-0,0-0,49,99,95,2012,10
96,97,Buffalo,--,0-0,0-0,0-0,57,118,98,2012,10
97,98,Florida Intl,--,0-0,0-0,0-0,67,114,96,2012,10
98,99,Washington,--,0-0,0-0,0-0,18,104,102,2012,10
99,100,Akron,--,0-0,0-0,0-0,75,123,83,2012,10
100,101,S Mississippi,--,0-0,0-0,0-0,38,110,91,2012,10
101,102,Illinois,--,0-0,0-0,0-0,32,103,103,2012,10
102,103,E Michigan,--,0-0,0-0,0-0,82,122,104,2012,10
103,104,UAB,--,0-0,0-0,0-0,68,118,101,2012,10
104,105,Kentucky,--,0-0,0-0,0-0,58,109,106,2012,10
105,106,Virginia,--,0-0,0-0,0-0,60,108,105,2012,10
106,107,Miami (OH),--,0-0,0-0,0-0,80,117,108,2012,10
107,108,Tulane,--,0-0,0-0,0-0,76,120,109,2012,10
108,109,Memphis,--,0-0,0-0,0-0,74,124,107,2012,10
109,110,Army,--,0-0,0-0,0-0,56,116,110,2012,10
110,111,N Mex State,--,0-0,0-0,0-0,65,122,111,2012,10
111,112,Hawaii,--,0-0,0-0,0-0,90,113,112,2012,10
112,113,Idaho ,--,0-0,0-0,0-0,87,120,113,2012,10
113,114,U Mass,--,0-0,0-0,0-0,56,124,114,2012,10
114,115,Arkansas,-0.6,0-0,0-2,0-0,11,120,115,2012,10
115,116,Wash State,-1.3,0-1,0-0,0-0,19,123,116,2012,10
116,117,N Illinois,-3.2,0-0,0-1,0-0,5,119,117,2012,10
117,118,NC State,-9.3,0-1,0-0,0-0,63,124,118,2012,10
118,119,Miami (FL),-18.4,0-1,0-0,0-0,11,121,121,2012,10
119,120,Texas,-18.6,0-1,0-0,0-0,7,121,119,2012,10
120,121,Colorado St,-18.9,0-0,0-0,0-0,97,122,120,2012,10
121,122,Navy,-20.4,0-1,0-0,0-0,58,124,122,2012,10
122,123,Colorado,-23.4,0-0,0-0,0-0,98,124,123,2012,10
123,124,Rice,-27.0,0-1,0-0,0-0,72,124,124,2012,10
