,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
75,76,S Florida,--,0-0,0-0,0-0,27,76,74,2012,14
76,77,Kansas,--,0-0,0-0,0-0,59,98,78,2012,14
77,78,Arizona,--,0-0,0-0,0-0,45,114,77,2012,14
78,79,Minnesota,--,0-0,0-0,0-0,23,121,76,2012,14
79,80,Fla Atlantic,--,0-0,0-0,0-0,68,120,80,2012,14
80,81,Central Mich,--,0-0,0-0,0-0,46,116,86,2012,14
81,82,Florida Intl,--,0-0,0-0,0-0,67,114,81,2012,14
82,83,Wyoming,--,0-0,0-0,0-0,40,111,82,2012,14
83,84,North Texas,--,0-0,0-0,0-0,56,105,92,2012,14
84,85,TX El Paso,--,0-0,0-0,0-0,58,99,85,2012,14
85,86,Ohio,--,0-0,0-0,0-0,6,86,79,2012,14
86,87,E Carolina,--,0-0,0-0,0-0,73,113,84,2012,14
87,88,W Michigan,--,0-0,0-0,0-0,68,106,87,2012,14
88,89,Texas State,--,0-0,0-0,0-0,7,114,88,2012,14
89,90,TX-San Ant,--,0-0,0-0,0-0,58,115,93,2012,14
90,91,Duke,--,0-0,0-0,0-0,37,109,91,2012,14
91,92,S Alabama,--,0-0,0-0,0-0,55,112,90,2012,14
92,93,Air Force,--,0-0,0-0,0-0,32,123,89,2012,14
93,94,Akron,--,0-0,0-0,0-0,75,123,98,2012,14
94,95,Boston Col,--,0-0,0-0,0-0,49,99,94,2012,14
95,96,Memphis,--,0-0,0-0,0-0,74,124,97,2012,14
96,97,S Methodist,--,0-0,0-0,0-0,3,115,96,2012,14
97,98,Wake Forest,--,0-0,0-0,0-0,63,115,99,2012,14
98,99,UAB,--,0-0,0-0,0-0,68,118,102,2012,14
99,100,E Michigan,--,0-0,0-0,0-0,82,122,103,2012,14
100,101,Illinois,--,0-0,0-0,0-0,32,103,100,2012,14
101,102,New Mexico,--,0-0,0-0,0-0,41,124,105,2012,14
102,103,Kentucky,--,0-0,0-0,0-0,58,109,106,2012,14
103,104,Miami (OH),--,0-0,0-0,0-0,80,117,107,2012,14
104,105,S Mississippi,--,0-0,0-0,0-0,38,110,104,2012,14
105,106,Army,--,0-0,0-0,0-0,56,116,108,2012,14
106,107,UNLV,--,0-0,0-0,0-0,53,118,101,2012,14
107,108,Tulane,--,0-0,0-0,0-0,76,120,109,2012,14
108,109,Hawaii,--,0-0,0-0,0-0,90,113,110,2012,14
109,110,N Mex State,--,0-0,0-0,0-0,65,122,111,2012,14
110,111,Idaho ,--,0-0,0-0,0-0,87,120,112,2012,14
111,112,U Mass,--,0-0,0-0,0-0,56,124,113,2012,14
112,113,Syracuse,-0.3,0-1,0-0,0-0,7,116,114,2012,14
113,114,Bowling Grn,-1.4,0-0,0-0,0-0,16,115,69,2012,14
114,115,Arkansas,-1.4,0-0,0-2,0-0,11,120,116,2012,14
115,116,N Illinois,-3.8,0-0,0-1,0-0,5,119,117,2012,14
116,117,NC State,-12.0,0-1,0-0,0-0,63,124,118,2012,14
117,118,Buffalo,-18.9,0-0,0-0,0-0,57,118,95,2012,14
118,119,Colorado St,-18.9,0-0,0-0,0-0,97,122,119,2012,14
119,120,Miami (FL),-19.9,0-1,0-0,0-0,11,121,120,2012,14
120,121,Texas,-21.5,0-1,0-0,0-0,7,121,121,2012,14
121,122,Colorado,-21.8,0-0,0-0,0-0,98,124,122,2012,14
122,123,Navy,-21.9,0-1,0-0,0-0,58,124,123,2012,14
123,124,Rice,-30.5,0-1,0-0,0-0,72,124,124,2012,14
