,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
118,119,Nevada,--,0-0,0-0,0-0,16,126,119,2019,8
119,120,TX-San Ant,--,0-0,0-0,0-0,78,125,120,2019,8
120,121,Akron,--,0-0,0-0,0-0,93,125,121,2019,8
121,122,Bowling Grn,--,0-0,0-0,0-0,11,126,122,2019,8
122,123,U Mass,--,0-0,0-0,0-0,95,130,123,2019,8
123,124,Texas A&M,-1.2,0-0,1-0,0-0,7,126,125,2019,8
124,125,LA Lafayette,-3.8,0-1,0-0,0-0,9,126,124,2019,8
125,126,Ball State,-4.0,0-0,0-1,0-0,98,129,126,2019,8
126,127,Duke,-5.7,0-1,0-0,0-0,54,129,127,2019,8
127,128,W Kentucky,-17.5,0-0,0-1,0-0,83,128,128,2019,8
128,129,Rice,-20.3,0-1,0-0,0-0,80,130,130,2019,8
129,130,Colorado St,-22.9,0-0,0-1,0-0,107,130,129,2019,8
