,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
48,49,TX Christian,--,0-0,0-0,0-0,21,68,49,2019,14
49,50,Tennessee,--,0-0,0-0,0-0,30,91,50,2019,14
50,51,Michigan St,--,0-0,0-0,0-0,14,57,51,2019,14
51,52,Arizona St,--,0-0,0-0,0-0,12,77,52,2019,14
52,53,Illinois,--,0-0,0-0,0-0,41,119,55,2019,14
53,54,Florida St,--,0-0,0-0,0-0,36,103,54,2019,14
54,55,Ohio,--,0-0,0-0,0-0,51,108,64,2019,14
55,56,Pittsburgh,--,0-0,0-0,0-0,24,115,43,2019,14
56,57,Kentucky,--,0-0,0-0,0-0,26,73,58,2019,14
57,58,UCLA,--,0-0,0-0,0-0,4,84,57,2019,14
58,59,Kansas,--,0-0,0-0,0-0,17,112,60,2019,14
59,60,Hawaii,--,0-0,0-0,0-0,3,110,61,2019,14
60,61,BYU,--,0-0,0-0,0-0,29,117,53,2019,14
61,62,Boston Col,--,0-0,0-0,0-0,42,125,56,2019,14
62,63,Tulane,--,0-0,0-0,0-0,8,69,62,2019,14
63,64,Purdue,--,0-0,0-0,0-0,38,123,67,2019,14
64,65,Army,--,0-0,0-0,0-0,19,127,65,2019,14
65,66,San Diego St,--,0-0,0-0,0-0,10,97,59,2019,14
66,67,Tulsa,--,0-0,0-0,0-0,39,121,63,2019,14
67,68,Northwestern,--,0-0,0-0,0-0,22,71,68,2019,14
68,69,Texas Tech,--,0-0,0-0,0-0,57,92,71,2019,14
69,70,W Virginia,--,0-0,0-0,0-0,61,114,72,2019,14
70,71,Wyoming,--,0-0,0-0,0-0,33,97,73,2019,14
71,72,Utah State,--,0-0,0-0,0-0,8,127,74,2019,14
72,73,S Florida,--,0-0,0-0,0-0,67,119,75,2019,14
73,74,Temple,--,0-0,0-0,0-0,46,130,85,2019,14
74,75,Wake Forest,--,0-0,0-0,0-0,25,107,77,2019,14
75,76,Syracuse,--,0-0,0-0,0-0,16,93,66,2019,14
76,77,GA Tech,--,0-0,0-0,0-0,65,126,76,2019,14
77,78,Fresno St,--,0-0,0-0,0-0,20,80,78,2019,14
78,79,Stanford,--,0-0,0-0,0-0,27,96,80,2019,14
79,80,Marshall,--,0-0,0-0,0-0,24,118,69,2019,14
80,81,E Michigan,--,0-0,0-0,0-0,69,115,91,2019,14
81,82,Arizona,--,0-0,0-0,0-0,48,130,82,2019,14
82,83,Coastal Car,--,0-0,0-0,0-0,61,118,81,2019,14
83,84,San Jose St,--,0-0,0-0,0-0,58,120,79,2019,14
84,85,S Mississippi,--,0-0,0-0,0-0,68,117,83,2019,14
85,86,GA Southern,--,0-0,0-0,0-0,74,123,84,2019,14
86,87,Arkansas St,--,0-0,0-0,0-0,20,114,86,2019,14
87,88,Maryland,--,0-0,0-0,0-0,28,88,87,2019,14
88,89,Buffalo,--,0-0,0-0,0-0,20,118,89,2019,14
89,90,Missouri,--,0-0,0-0,0-0,25,113,88,2019,14
90,91,LA Tech,--,0-0,0-0,0-0,13,117,93,2019,14
91,92,Liberty,--,0-0,0-0,0-0,30,116,92,2019,14
92,93,Miami (OH),--,0-0,0-0,0-0,89,123,94,2019,14
93,94,Middle Tenn,--,0-0,0-0,0-0,21,101,97,2019,14
94,95,Kent State,--,0-0,0-0,0-0,22,129,99,2019,14
95,96,E Carolina,--,0-0,0-0,0-0,75,120,95,2019,14
96,97,N Illinois,--,0-0,0-0,0-0,41,103,98,2019,14
97,98,Troy,--,0-0,0-0,0-0,54,103,90,2019,14
98,99,Central Mich,--,0-0,0-0,0-0,90,130,96,2019,14
99,100,W Michigan,--,0-0,0-0,0-0,62,114,100,2019,14
100,101,Georgia State,--,0-0,0-0,0-0,15,127,101,2019,14
101,102,UAB,--,0-0,0-0,0-0,90,123,103,2019,14
102,103,Old Dominion,--,0-0,0-0,0-0,81,122,102,2019,14
103,104,Charlotte,--,0-0,0-0,0-0,82,130,105,2019,14
104,105,North Texas,--,0-0,0-0,0-0,77,112,104,2019,14
105,106,Nevada,--,0-0,0-0,0-0,16,126,113,2019,14
106,107,NC State,--,0-0,0-0,0-0,43,113,109,2019,14
107,108,Vanderbilt,--,0-0,0-0,0-0,60,110,106,2019,14
108,109,Texas State,--,0-0,0-0,0-0,85,128,111,2019,14
109,110,UNLV,--,0-0,0-0,0-0,69,115,107,2019,14
110,111,LA Monroe,--,0-0,0-0,0-0,34,111,108,2019,14
111,112,New Mexico,--,0-0,0-0,0-0,78,117,112,2019,14
112,113,Rutgers,--,0-0,0-0,0-0,70,115,110,2019,14
113,114,Toledo,--,0-0,0-0,0-0,78,118,114,2019,14
114,115,S Alabama,--,0-0,0-0,0-0,74,120,115,2019,14
115,116,Florida Intl,--,0-0,0-0,0-0,88,130,116,2019,14
116,117,Connecticut,--,0-0,0-0,0-0,69,127,117,2019,14
117,118,TX-San Ant,--,0-0,0-0,0-0,78,125,118,2019,14
118,119,N Mex State,--,0-0,0-0,0-0,91,124,119,2019,14
119,120,TX El Paso,--,0-0,0-0,0-0,92,129,120,2019,14
120,121,Akron,--,0-0,0-0,0-0,93,125,122,2019,14
121,122,Bowling Grn,--,0-0,0-0,0-0,11,126,121,2019,14
122,123,U Mass,--,0-0,0-0,0-0,95,130,123,2019,14
123,124,Ball State,-1.6,0-0,0-1,0-0,98,129,124,2019,14
124,125,LA Lafayette,-3.0,0-1,0-0,0-0,9,126,125,2019,14
125,126,Texas A&M,-5.8,0-0,1-0,0-0,7,126,126,2019,14
126,127,Duke,-8.9,0-1,0-0,0-0,54,129,127,2019,14
127,128,W Kentucky,-15.7,0-1,0-0,0-0,83,128,128,2019,14
128,129,Colorado St,-23.0,0-0,0-1,0-0,107,130,130,2019,14
129,130,Rice,-25.2,0-1,0-0,0-0,80,130,129,2019,14
