,Rank,Team,Rating,Hi,Low,Last,Season,Week
43,44,Colorado,0.5,30,110,54,2019,8
44,45,Maryland,0.2,28,91,39,2019,8
45,46,Purdue,0.2,30,74,57,2019,8
46,47,Nebraska,0.0,20,89,47,2019,8
47,48,Indiana,0.0,19,101,34,2019,8
48,49,Arizona St,-0.1,28,124,48,2019,8
49,50,Syracuse,-0.2,12,77,45,2019,8
50,51,Kansas St,-0.4,24,123,43,2019,8
51,52,Tennessee,-0.5,21,104,60,2019,8
52,53,Oregon St,-0.5,31,99,53,2019,8
53,54,Tulane,-0.6,21,104,38,2019,8
54,55,Utah State,-0.8,35,83,49,2019,8
55,56,W Virginia,-1.0,45,99,61,2019,8
56,57,Duke,-1.1,1,61,40,2019,8
57,58,Louisville,-1.4,15,90,67,2019,8
58,59,Arizona,-1.5,46,93,64,2019,8
59,60,Air Force,-1.6,31,126,58,2019,8
60,61,Rice,-1.7,21,128,59,2019,8
61,62,Missouri,-2.0,25,88,63,2019,8
62,63,Vanderbilt,-2.1,3,73,33,2019,8
63,64,Baylor,-2.4,19,127,62,2019,8
64,65,Fla Atlantic,-3.0,1,82,52,2019,8
65,66,Fresno St,-3.0,17,87,79,2019,8
66,67,Hawaii,-3.0,41,95,69,2019,8
67,68,Navy,-3.2,50,130,72,2019,8
68,69,Miami (OH),-3.3,14,100,66,2019,8
69,70,GA Tech,-3.4,2,92,78,2019,8
70,71,S Methodist,-3.4,43,83,65,2019,8
71,72,App State,-3.6,46,124,90,2019,8
72,73,Boise State,-4.0,24,81,71,2019,8
73,74,Middle Tenn,-4.1,4,103,74,2019,8
74,75,Memphis,-4.3,29,112,94,2019,8
75,76,Minnesota,-4.8,21,122,88,2019,8
76,77,LA Lafayette,-4.9,23,93,70,2019,8
77,78,Arkansas St,-5.1,26,105,82,2019,8
78,79,Wake Forest,-5.2,48,81,75,2019,8
79,80,North Texas,-5.8,69,114,73,2019,8
80,81,W Michigan,-5.8,53,118,68,2019,8
81,82,Arkansas,-5.9,64,119,99,2019,8
82,83,S Mississippi,-5.9,33,120,80,2019,8
83,84,Wyoming,-6.5,45,111,92,2019,8
84,85,GA Southern,-6.5,6,99,87,2019,8
85,86,Temple,-6.6,35,127,100,2019,8
86,87,NC State,-6.8,47,108,91,2019,8
87,88,Army,-6.8,25,119,81,2019,8
88,89,Ball State,-6.9,36,113,85,2019,8
89,90,N Illinois,-6.9,63,110,89,2019,8
90,91,S Florida,-7.0,8,96,96,2019,8
91,92,Kansas,-7.3,64,120,86,2019,8
92,93,UNLV,-7.4,90,128,107,2019,8
93,94,Ohio,-7.5,54,115,76,2019,8
94,95,LA Monroe,-8.1,80,121,98,2019,8
95,96,Buffalo,-8.2,78,129,93,2019,8
96,97,Illinois,-8.3,43,118,109,2019,8
97,98,VA Tech,-8.4,28,111,77,2019,8
98,99,San Diego St,-8.6,71,111,101,2019,8
99,100,Marshall,-8.6,47,117,83,2019,8
100,101,N Mex State,-8.8,9,126,95,2019,8
101,102,Georgia State,-8.8,31,110,103,2019,8
102,103,Toledo,-9.3,12,114,84,2019,8
103,104,Rutgers,-9.6,77,124,105,2019,8
104,105,Boston Col,-9.8,41,118,102,2019,8
105,106,Colorado St,-9.9,50,115,97,2019,8
106,107,W Kentucky,-10.3,90,123,115,2019,8
107,108,E Michigan,-10.5,33,108,104,2019,8
108,109,Texas State,-10.8,10,117,106,2019,8
109,110,Troy,-11.2,83,129,111,2019,8
110,111,Kent State,-11.3,30,121,108,2019,8
111,112,S Alabama,-11.8,24,120,112,2019,8
112,113,Connecticut,-12.4,107,127,119,2019,8
113,114,Charlotte,-12.5,101,128,114,2019,8
114,115,Florida Intl,-12.8,29,124,118,2019,8
115,116,Central Mich,-13.0,109,128,110,2019,8
116,117,LA Tech,-13.2,10,124,116,2019,8
117,118,Old Dominion,-13.2,100,123,123,2019,8
118,119,E Carolina,-13.4,27,123,120,2019,8
119,120,San Jose St,-13.7,94,126,113,2019,8
120,121,Liberty,-14.0,32,127,117,2019,8
121,122,Bowling Grn,-14.2,114,130,126,2019,8
122,123,Nevada,-14.3,19,123,121,2019,8
123,124,Coastal Car,-15.8,81,125,122,2019,8
124,125,New Mexico,-17.0,109,128,124,2019,8
125,126,TX-San Ant,-17.5,112,129,125,2019,8
126,127,Akron,-18.7,43,129,127,2019,8
127,128,UAB,-19.8,98,130,128,2019,8
128,129,TX El Paso,-21.8,115,129,129,2019,8
129,130,U Mass,-22.3,65,130,130,2019,8
