,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
49,50,Utah State,--,0-0,0-0,0-0,1,75,36,2018,6
50,51,California,--,0-0,0-0,0-0,31,70,43,2018,6
51,52,Utah,--,0-0,0-0,0-0,18,120,44,2018,6
52,53,Iowa State,--,0-0,0-0,0-0,27,66,52,2018,6
53,54,Wake Forest,--,0-0,0-0,0-0,3,85,50,2018,6
54,55,Arizona St,--,0-0,0-0,0-0,26,73,47,2018,6
55,56,Akron,--,0-0,0-0,0-0,31,110,48,2018,6
56,57,Indiana,--,0-0,0-0,0-0,39,105,42,2018,6
57,58,Florida Intl,--,0-0,0-0,0-0,29,113,53,2018,6
58,59,LA Tech,--,0-0,0-0,0-0,31,109,72,2018,6
59,60,Kansas,--,0-0,0-0,0-0,23,100,55,2018,6
60,61,Boston Col,--,0-0,0-0,0-0,22,64,64,2018,6
61,62,E Michigan,--,0-0,0-0,0-0,36,119,49,2018,6
62,63,USC,--,0-0,0-0,0-0,18,76,70,2018,6
63,64,Houston,--,0-0,0-0,0-0,42,130,54,2018,6
64,65,Iowa,--,0-0,0-0,0-0,12,66,57,2018,6
65,66,Central Mich,--,0-0,0-0,0-0,66,112,82,2018,6
66,67,Troy,--,0-0,0-0,0-0,23,94,51,2018,6
67,68,Arizona,--,0-0,0-0,0-0,35,103,67,2018,6
68,69,Tulsa,--,0-0,0-0,0-0,37,97,68,2018,6
69,70,Air Force,--,0-0,0-0,0-0,56,87,69,2018,6
70,71,Florida St,--,0-0,0-0,0-0,16,90,90,2018,6
71,72,Marshall,--,0-0,0-0,0-0,20,85,66,2018,6
72,73,Baylor,--,0-0,0-0,0-0,8,86,62,2018,6
73,74,E Carolina,--,0-0,0-0,0-0,65,117,79,2018,6
74,75,Ball State,--,0-0,0-0,0-0,28,126,80,2018,6
75,76,Hawaii,--,0-0,0-0,0-0,72,130,74,2018,6
76,77,Arkansas St,--,0-0,0-0,0-0,60,108,71,2018,6
77,78,W Kentucky,--,0-0,0-0,0-0,78,128,81,2018,6
78,79,San Diego St,--,0-0,0-0,0-0,43,126,75,2018,6
79,80,GA Southern,--,0-0,0-0,0-0,60,115,76,2018,6
80,81,S Methodist,--,0-0,0-0,0-0,74,118,78,2018,6
81,82,Liberty,--,0-0,0-0,0-0,32,109,104,2018,6
82,83,Toledo,--,0-0,0-0,0-0,25,118,58,2018,6
83,84,GA Tech,--,0-0,0-0,0-0,36,121,83,2018,6
84,85,W Michigan,--,0-0,0-0,0-0,75,128,88,2018,6
85,86,Wyoming,--,0-0,0-0,0-0,1,94,84,2018,6
86,87,N Illinois,--,0-0,0-0,0-0,21,122,96,2018,6
87,88,Memphis,--,0-0,0-0,0-0,34,111,63,2018,6
88,89,New Mexico,--,0-0,0-0,0-0,59,105,87,2018,6
89,90,UCLA,--,0-0,0-0,0-0,40,90,73,2018,6
90,91,UNLV,--,0-0,0-0,0-0,81,107,86,2018,6
91,92,Kansas St,--,0-0,0-0,0-0,34,93,92,2018,6
92,93,Pittsburgh,--,0-0,0-0,0-0,41,117,77,2018,6
93,94,Fla Atlantic,--,0-0,0-0,0-0,44,116,97,2018,6
94,95,Miami (OH),--,0-0,0-0,0-0,60,98,89,2018,6
95,96,Coastal Car,--,0-0,0-0,0-0,76,120,85,2018,6
96,97,San Jose St,--,0-0,0-0,0-0,92,130,94,2018,6
97,98,Tulane,--,0-0,0-0,0-0,22,122,95,2018,6
98,99,Oregon St,--,0-0,0-0,0-0,73,117,93,2018,6
99,100,Nevada,--,0-0,0-0,0-0,12,114,105,2018,6
100,101,Navy,--,0-0,0-0,0-0,46,124,99,2018,6
101,102,LA Lafayette,--,0-0,0-0,0-0,69,126,112,2018,6
102,103,N Carolina,--,0-0,0-0,0-0,21,108,98,2018,6
103,104,Middle Tenn,--,0-0,0-0,0-0,68,127,103,2018,6
104,105,S Alabama,--,0-0,0-0,0-0,84,119,101,2018,6
105,106,Nebraska,--,0-0,0-0,0-0,51,106,106,2018,6
106,107,Minnesota,--,0-0,0-0,0-0,4,108,107,2018,6
107,108,Kent State,--,0-0,0-0,0-0,94,128,102,2018,6
108,109,Rice,--,0-0,0-0,0-0,91,127,108,2018,6
109,110,LA Monroe,--,0-0,0-0,0-0,83,123,91,2018,6
110,111,U Mass,--,0-0,0-0,0-0,2,116,115,2018,6
111,112,Old Dominion,--,0-0,0-0,0-0,95,125,121,2018,6
112,113,Connecticut,--,0-0,0-0,0-0,96,125,111,2018,6
113,114,TX-San Ant,--,0-0,0-0,0-0,92,124,113,2018,6
114,115,Georgia State,--,0-0,0-0,0-0,89,124,110,2018,6
115,116,Charlotte,--,0-0,0-0,0-0,66,123,117,2018,6
116,117,TX El Paso,--,0-0,0-0,0-0,96,130,118,2018,6
117,118,Texas State,--,0-0,0-0,0-0,88,125,114,2018,6
118,119,N Mex State,--,0-0,0-0,0-0,97,130,119,2018,6
119,120,UAB,--,0-0,0-0,0-0,7,122,116,2018,6
120,121,Rutgers,--,0-0,0-0,0-0,57,122,120,2018,6
121,122,Bowling Grn,--,0-0,0-0,0-0,85,122,109,2018,6
122,123,Texas,-1.3,0-1,0-0,0-0,9,126,122,2018,6
123,124,Louisville,-3.8,0-1,0-0,0-0,42,127,123,2018,6
124,125,S Florida,-5.5,0-0,0-0,0-0,61,125,125,2018,6
125,126,Illinois,-7.5,0-0,0-0,0-0,72,127,126,2018,6
126,127,Tennessee,-10.7,0-1,0-0,0-0,79,129,128,2018,6
127,128,Ohio,-13.0,0-0,0-1,0-0,27,128,127,2018,6
128,129,Texas Tech,-19.1,0-1,0-0,0-0,50,129,129,2018,6
129,130,Colorado St,-29.4,0-1,0-0,0-0,100,130,130,2018,6
