,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
112,113,S Alabama,--,0-0,0-0,0-0,84,119,115,2018,14
113,114,Kent State,--,0-0,0-0,0-0,94,128,116,2018,14
114,115,Old Dominion,--,0-0,0-0,0-0,95,125,113,2018,14
115,116,TX El Paso,--,0-0,0-0,0-0,96,130,117,2018,14
116,117,N Mex State,--,0-0,0-0,0-0,97,130,118,2018,14
117,118,Connecticut,--,0-0,0-0,0-0,96,125,119,2018,14
118,119,Texas A&M,-0.1,0-0,1-0,0-0,5,119,19,2018,14
119,120,Miami (FL),-1.2,0-1,0-0,0-0,12,126,120,2018,14
120,121,Louisville,-2.8,0-1,0-0,0-0,42,127,122,2018,14
121,122,Navy,-3.3,0-1,0-0,0-0,46,124,121,2018,14
122,123,S Florida,-7.0,0-0,0-0,0-0,61,125,123,2018,14
123,124,Tennessee,-9.1,0-1,0-0,0-0,79,129,124,2018,14
124,125,Ohio,-11.2,0-1,0-0,0-0,27,128,125,2018,14
125,126,Illinois,-13.1,0-0,0-0,0-0,72,127,126,2018,14
126,127,Syracuse,-14.3,0-1,0-0,0-0,5,127,127,2018,14
127,128,Texas Tech,-14.6,0-2,0-0,0-0,50,129,128,2018,14
128,129,Colorado St,-33.9,0-0,0-1,0-0,100,130,129,2018,14
129,130,San Jose St,-45.7,0-1,0-0,0-0,92,130,130,2018,14
