,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
42,43,Miami (FL),--,0-0,0-0,0-0,35,109,47,2014,12
43,44,Washington,--,0-0,0-0,0-0,19,110,44,2014,12
44,45,Duke,--,0-0,0-0,0-0,32,93,54,2014,12
45,46,Boston Col,--,0-0,0-0,0-0,20,71,46,2014,12
46,47,S Carolina,--,0-0,0-0,0-0,13,116,43,2014,12
47,48,Tennessee,--,0-0,0-0,0-0,14,60,45,2014,12
48,49,Clemson,--,0-0,0-0,0-0,1,74,48,2014,12
49,50,Nevada,--,0-0,0-0,0-0,39,125,49,2014,12
50,51,Stanford,--,0-0,0-0,0-0,8,62,50,2014,12
51,52,Cincinnati,--,0-0,0-0,0-0,40,118,55,2014,12
52,53,Pittsburgh,--,0-0,0-0,0-0,17,99,51,2014,12
53,54,LA Tech,--,0-0,0-0,0-0,20,114,52,2014,12
54,55,Minnesota,--,0-0,0-0,0-0,42,121,57,2014,12
55,56,Wash State,--,0-0,0-0,0-0,45,118,60,2014,12
56,57,Utah State,--,0-0,0-0,0-0,25,117,62,2014,12
57,58,Maryland,--,0-0,0-0,0-0,33,116,58,2014,12
58,59,E Carolina,--,0-0,0-0,0-0,33,73,61,2014,12
59,60,GA Southern,--,0-0,0-0,0-0,39,111,56,2014,12
60,61,Temple,--,0-0,0-0,0-0,3,77,59,2014,12
61,62,NC State,--,0-0,0-0,0-0,23,84,63,2014,12
62,63,Virginia,--,0-0,0-0,0-0,35,82,76,2014,12
63,64,Rutgers,--,0-0,0-0,0-0,4,73,67,2014,12
64,65,Kentucky,--,0-0,0-0,0-0,29,86,68,2014,12
65,66,Central Mich,--,0-0,0-0,0-0,30,123,72,2014,12
66,67,Vanderbilt,--,0-0,0-0,0-0,59,124,69,2014,12
67,68,W Michigan,--,0-0,0-0,0-0,65,126,70,2014,12
68,69,Arkansas St,--,0-0,0-0,0-0,62,126,71,2014,12
69,70,LA Lafayette,--,0-0,0-0,0-0,17,105,79,2014,12
70,71,Northwestern,--,0-0,0-0,0-0,20,78,74,2014,12
71,72,Oregon St,--,0-0,0-0,0-0,31,81,75,2014,12
72,73,Rice,--,0-0,0-0,0-0,12,118,77,2014,12
73,74,Iowa,--,0-0,0-0,0-0,30,115,53,2014,12
74,75,N Carolina,--,0-0,0-0,0-0,34,125,78,2014,12
75,76,S Florida,--,0-0,0-0,0-0,65,99,80,2014,12
76,77,Michigan,--,0-0,0-0,0-0,32,103,83,2014,12
77,78,TX-San Ant,--,0-0,0-0,0-0,6,99,73,2014,12
78,79,S Alabama,--,0-0,0-0,0-0,37,124,65,2014,12
79,80,N Illinois,--,0-0,0-0,0-0,5,86,86,2014,12
80,81,Indiana,--,0-0,0-0,0-0,56,88,82,2014,12
81,82,Middle Tenn,--,0-0,0-0,0-0,42,106,84,2014,12
82,83,UAB,--,0-0,0-0,0-0,36,122,81,2014,12
83,84,Florida Intl,--,0-0,0-0,0-0,51,124,66,2014,12
84,85,Air Force,--,0-0,0-0,0-0,22,113,92,2014,12
85,86,Iowa State,--,0-0,0-0,0-0,46,108,64,2014,12
86,87,Wyoming,--,0-0,0-0,0-0,66,112,85,2014,12
87,88,Akron,--,0-0,0-0,0-0,64,115,89,2014,12
88,89,New Mexico,--,0-0,0-0,0-0,71,114,88,2014,12
89,90,TX El Paso,--,0-0,0-0,0-0,81,123,87,2014,12
90,91,Illinois,--,0-0,0-0,0-0,64,119,91,2014,12
91,92,Toledo,--,0-0,0-0,0-0,21,110,94,2014,12
92,93,Ball State,--,0-0,0-0,0-0,42,104,90,2014,12
93,94,Wake Forest,--,0-0,0-0,0-0,78,127,97,2014,12
94,95,San Diego St,--,0-0,0-0,0-0,32,113,95,2014,12
95,96,LA Monroe,--,0-0,0-0,0-0,71,120,98,2014,12
96,97,Texas State,--,0-0,0-0,0-0,38,119,96,2014,12
97,98,Bowling Grn,--,0-0,0-0,0-0,61,128,109,2014,12
98,99,Fresno St,--,0-0,0-0,0-0,63,127,99,2014,12
99,100,App State,--,0-0,0-0,0-0,61,121,100,2014,12
100,101,Tulane,--,0-0,0-0,0-0,77,126,111,2014,12
101,102,San Jose St,--,0-0,0-0,0-0,68,117,93,2014,12
102,103,Texas Tech,--,0-0,0-0,0-0,5,105,102,2014,12
103,104,U Mass,--,0-0,0-0,0-0,82,125,104,2014,12
104,105,Old Dominion,--,0-0,0-0,0-0,70,106,103,2014,12
105,106,W Kentucky,--,0-0,0-0,0-0,9,118,106,2014,12
106,107,Miami (OH),--,0-0,0-0,0-0,78,123,108,2014,12
107,108,S Mississippi,--,0-0,0-0,0-0,80,124,107,2014,12
108,109,Hawaii,--,0-0,0-0,0-0,53,109,105,2014,12
109,110,Kansas,--,0-0,0-0,0-0,60,119,110,2014,12
110,111,Ohio,--,0-0,0-0,0-0,83,113,112,2014,12
111,112,Idaho ,--,0-0,0-0,0-0,63,120,114,2014,12
112,113,Tulsa,--,0-0,0-0,0-0,72,123,113,2014,12
113,114,Fla Atlantic,--,0-0,0-0,0-0,80,123,115,2014,12
114,115,UNLV,--,0-0,0-0,0-0,90,126,117,2014,12
115,116,Kent State,--,0-0,0-0,0-0,76,124,120,2014,12
116,117,Buffalo,--,0-0,0-0,0-0,84,120,118,2014,12
117,118,S Methodist,--,0-0,0-0,0-0,62,122,121,2014,12
118,119,Georgia State,--,0-0,0-0,0-0,72,128,116,2014,12
119,120,North Texas,--,0-0,0-0,0-0,79,123,122,2014,12
120,121,Troy,--,0-0,0-0,0-0,93,125,123,2014,12
121,122,N Mex State,--,0-0,0-0,0-0,92,128,124,2014,12
122,123,E Michigan,--,0-0,0-0,0-0,97,126,125,2014,12
123,124,Army,-0.2,0-0,0-0,0-0,62,124,119,2014,12
124,125,Syracuse,-4.3,0-0,0-1,0-0,21,126,126,2014,12
125,126,Purdue,-4.3,0-0,0-1,0-0,83,127,127,2014,12
126,127,Colorado,-11.8,0-0,0-1,0-0,80,128,128,2014,12
127,128,Connecticut,-31.6,0-0,0-0,0-0,68,128,101,2014,12
