,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
61,62,Utah State,--,0-0,0-0,0-0,25,117,69,2014,11
62,63,NC State,--,0-0,0-0,0-0,23,84,66,2014,11
63,64,Iowa State,--,0-0,0-0,0-0,46,108,65,2014,11
64,65,S Alabama,--,0-0,0-0,0-0,37,124,54,2014,11
65,66,Florida Intl,--,0-0,0-0,0-0,51,124,68,2014,11
66,67,Rutgers,--,0-0,0-0,0-0,4,73,67,2014,11
67,68,Kentucky,--,0-0,0-0,0-0,29,86,80,2014,11
68,69,Vanderbilt,--,0-0,0-0,0-0,59,124,71,2014,11
69,70,W Michigan,--,0-0,0-0,0-0,65,126,83,2014,11
70,71,Arkansas St,--,0-0,0-0,0-0,62,126,74,2014,11
71,72,Central Mich,--,0-0,0-0,0-0,30,123,78,2014,11
72,73,TX-San Ant,--,0-0,0-0,0-0,6,99,75,2014,11
73,74,Northwestern,--,0-0,0-0,0-0,20,78,38,2014,11
74,75,Oregon St,--,0-0,0-0,0-0,31,81,73,2014,11
75,76,Virginia,--,0-0,0-0,0-0,35,82,64,2014,11
76,77,Rice,--,0-0,0-0,0-0,12,118,77,2014,11
77,78,N Carolina,--,0-0,0-0,0-0,34,125,70,2014,11
78,79,LA Lafayette,--,0-0,0-0,0-0,17,105,79,2014,11
79,80,S Florida,--,0-0,0-0,0-0,65,99,85,2014,11
80,81,UAB,--,0-0,0-0,0-0,36,122,76,2014,11
81,82,Indiana,--,0-0,0-0,0-0,56,88,72,2014,11
82,83,Michigan,--,0-0,0-0,0-0,32,103,82,2014,11
83,84,Middle Tenn,--,0-0,0-0,0-0,42,106,84,2014,11
84,85,Wyoming,--,0-0,0-0,0-0,66,112,106,2014,11
85,86,N Illinois,--,0-0,0-0,0-0,5,86,86,2014,11
86,87,TX El Paso,--,0-0,0-0,0-0,81,123,91,2014,11
87,88,New Mexico,--,0-0,0-0,0-0,71,114,89,2014,11
88,89,Akron,--,0-0,0-0,0-0,64,115,90,2014,11
89,90,Ball State,--,0-0,0-0,0-0,42,104,93,2014,11
90,91,Illinois,--,0-0,0-0,0-0,64,119,87,2014,11
91,92,Air Force,--,0-0,0-0,0-0,22,113,107,2014,11
92,93,San Jose St,--,0-0,0-0,0-0,68,117,98,2014,11
93,94,Toledo,--,0-0,0-0,0-0,21,110,95,2014,11
94,95,San Diego St,--,0-0,0-0,0-0,32,113,88,2014,11
95,96,Texas State,--,0-0,0-0,0-0,38,119,92,2014,11
96,97,Wake Forest,--,0-0,0-0,0-0,78,127,100,2014,11
97,98,LA Monroe,--,0-0,0-0,0-0,71,120,112,2014,11
98,99,Fresno St,--,0-0,0-0,0-0,63,127,96,2014,11
99,100,App State,--,0-0,0-0,0-0,61,121,99,2014,11
100,101,Connecticut,--,0-0,0-0,0-0,68,128,101,2014,11
101,102,Texas Tech,--,0-0,0-0,0-0,5,105,105,2014,11
102,103,Old Dominion,--,0-0,0-0,0-0,70,106,94,2014,11
103,104,U Mass,--,0-0,0-0,0-0,82,125,102,2014,11
104,105,Hawaii,--,0-0,0-0,0-0,53,109,104,2014,11
105,106,W Kentucky,--,0-0,0-0,0-0,9,118,81,2014,11
106,107,S Mississippi,--,0-0,0-0,0-0,80,124,97,2014,11
107,108,Miami (OH),--,0-0,0-0,0-0,78,123,108,2014,11
108,109,Bowling Grn,--,0-0,0-0,0-0,61,128,109,2014,11
109,110,Kansas,--,0-0,0-0,0-0,60,119,110,2014,11
110,111,Tulane,--,0-0,0-0,0-0,77,126,111,2014,11
111,112,Ohio,--,0-0,0-0,0-0,83,113,113,2014,11
112,113,Tulsa,--,0-0,0-0,0-0,72,123,116,2014,11
113,114,Idaho ,--,0-0,0-0,0-0,63,120,115,2014,11
114,115,Fla Atlantic,--,0-0,0-0,0-0,80,123,114,2014,11
115,116,Georgia State,--,0-0,0-0,0-0,72,128,103,2014,11
116,117,UNLV,--,0-0,0-0,0-0,90,126,118,2014,11
117,118,Buffalo,--,0-0,0-0,0-0,84,120,117,2014,11
118,119,Army,--,0-0,0-0,0-0,62,124,119,2014,11
119,120,Kent State,--,0-0,0-0,0-0,76,124,120,2014,11
120,121,S Methodist,--,0-0,0-0,0-0,62,122,121,2014,11
121,122,North Texas,--,0-0,0-0,0-0,79,123,122,2014,11
122,123,Troy,--,0-0,0-0,0-0,93,125,123,2014,11
123,124,N Mex State,--,0-0,0-0,0-0,92,128,124,2014,11
124,125,E Michigan,--,0-0,0-0,0-0,97,126,125,2014,11
125,126,Syracuse,-2.5,0-0,0-1,0-0,21,126,126,2014,11
126,127,Purdue,-2.5,0-0,0-1,0-0,83,127,127,2014,11
127,128,Colorado,-12.2,0-0,0-1,0-0,80,128,128,2014,11
