,Rank_Scoring_Offense,Team,Current_Season_Scoring_Offense,Last 3_Scoring_Offense,Last 1_Scoring_Offense,At_Home_Scoring_Offense,Away_Scoring_Offense,Previous_Season_Scoring_Offense,Season,Week,Rank_Total_Offense,Current_Season_Total_Offense,Last 3_Total_Offense,Last 1_Total_Offense,At_Home_Total_Offense,Away_Total_Offense,Previous_Season_Total_Offense,Rank_Scoring_Defense,Current_Season_Scoring_Defense,Last 3_Scoring_Defense,Last 1_Scoring_Defense,At_Home_Scoring_Defense,Away_Scoring_Defense,Previous_Season_Scoring_Defense,Rank_Total_Defense,Current_Season_Total_Defense,Last 3_Total_Defense,Last 1_Total_Defense,At_Home_Total_Defense,Away_Total_Defense,Previous_Season_Total_Defense,Rank_Turnovers_Given,Current_Season_Turnovers_Given,Last 3_Turnovers_Given,Last 1_Turnovers_Given,At_Home_Turnovers_Given,Away_Turnovers_Given,Previous_Season_Turnovers_Given,Rank_Turnovers_Taken,Current_Season_Turnovers_Taken,Last 3_Turnovers_Taken,Last 1_Turnovers_Taken,At_Home_Turnovers_Taken,Away_Turnovers_Taken,Previous_Season_Turnovers_Taken,Rank_Last_5,Rating_Last_5,Hi_Last_5,Low_Last_5,Last_Last_5,Rank_Neutral_Site,Rating_Neutral_Site,Hi_Neutral_Site,Low_Neutral_Site,Last_Neutral_Site,Rank_SoS,Rating_SoS,Hi_SoS,Low_SoS,Last_SoS
62,63,Fla Atlantic,27.7,27.7,36.0,33.0,25.0,40.2,2018,5,42,432.0,432.0,447.0,525.0,385.5,488.9,128,48.7,48.7,56.0,27.0,59.5,24.5,121,522.7,522.7,545.0,373.0,597.5,410.5,74,1.7,1.7,3.0,1.0,2.0,0.8,121,0.3,0.3,0.0,1.0,0.0,1.8,93,-9.7,41,109,101,97,--,44,116,106,43,-0.6,1,87,59
63,64,Marshall,27.5,27.5,20.0,20.0,35.0,26.7,2018,5,76,383.5,383.5,324.0,324.0,443.0,380.2,85,32.5,32.5,37.0,37.0,28.0,19.9,105,473.0,473.0,502.0,502.0,444.0,341.7,68,1.5,1.5,3.0,3.0,0.0,1.8,117,0.5,0.5,1.0,1.0,0.0,1.2,97,-10.4,55,104,88,66,--,20,85,71,102,-9.4,57,119,117
64,64,UAB,27.5,27.5,31.0,31.0,24.0,26.9,2018,5,40,442.0,442.0,449.0,449.0,435.0,358.8,97,35.5,35.5,24.0,24.0,47.0,27.2,72,409.0,409.0,355.0,355.0,463.0,381.5,68,1.5,1.5,2.0,2.0,1.0,1.2,53,1.5,1.5,3.0,3.0,0.0,1.5,88,-8.8,4,116,92,116,--,7,122,116,124,-14.4,97,128,112
65,66,E Carolina,27.0,27.0,13.0,41.0,13.0,25.9,2018,5,29,461.0,461.0,412.0,510.0,412.0,431.4,29,19.5,19.5,20.0,19.0,20.0,46.0,35,345.5,345.5,296.0,395.0,296.0,534.8,7,0.5,0.5,1.0,0.0,1.0,1.5,117,0.5,0.5,1.0,0.0,1.0,0.8,85,-7.6,69,127,98,79,--,65,117,66,107,-10.7,83,124,123
66,66,Cincinnati,27.0,27.0,34.0,34.0,23.5,20.5,2018,5,110,320.3,320.3,424.0,424.0,268.5,361.2,11,15.7,15.7,30.0,30.0,8.5,33.5,12,305.3,305.3,412.0,412.0,252.0,439.0,14,0.7,0.7,1.0,1.0,0.5,1.5,64,1.3,1.3,2.0,2.0,1.0,0.8,40,7.6,22,86,27,40,--,15,95,33,101,-9.3,41,107,85
67,66,Minnesota,27.0,20.0,13.0,31.7,13.0,22.1,2018,5,98,348.0,288.3,263.0,376.3,263.0,308.5,18,17.3,19.7,42.0,9.0,42.0,22.8,11,300.3,310.0,432.0,256.3,432.0,346.7,93,1.8,2.0,3.0,1.3,3.0,1.5,53,1.5,1.7,0.0,2.0,0.0,1.5,61,1.7,3,98,32,107,--,4,108,52,58,-3.3,31,122,64
68,69,U Mass,26.8,28.7,49.0,49.0,19.3,29.4,2018,5,97,348.3,359.3,331.0,331.0,354.0,431.0,124,45.8,42.7,31.0,31.0,50.7,31.9,115,498.5,465.0,364.0,364.0,543.3,409.1,109,2.3,2.0,1.0,1.0,2.7,1.5,87,1.0,1.3,1.0,1.0,1.0,1.6,117,-16.0,1,125,117,115,--,2,116,114,113,-11.3,65,130,97
69,69,Vanderbilt,26.8,24.0,14.0,30.0,17.0,23.0,2018,5,78,379.8,390.7,284.0,366.3,420.0,346.6,25,19.0,23.0,37.0,18.0,22.0,34.2,46,364.5,388.0,534.0,359.3,380.0,420.8,93,1.8,2.3,2.0,1.3,3.0,1.3,19,2.3,2.3,3.0,3.0,0.0,0.6,37,8.2,14,89,23,33,--,30,110,31,35,1.2,29,90,36
70,71,Oregon St,26.7,26.7,14.0,14.0,33.0,19.4,2018,5,73,390.0,390.0,238.0,238.0,466.0,328.7,129,49.7,49.7,35.0,35.0,57.0,44.0,126,558.0,558.0,594.0,594.0,540.0,469.3,74,1.7,1.7,0.0,0.0,2.5,2.4,64,1.3,1.3,1.0,1.0,1.5,1.0,110,-14.6,62,127,103,93,--,73,117,91,92,-8.2,7,102,83
71,72,Arizona St,26.5,19.0,20.0,32.5,20.5,31.8,2018,5,68,393.3,356.3,268.0,464.0,322.5,431.5,24,18.8,22.7,27.0,10.0,27.5,32.8,38,352.8,396.7,373.0,299.0,406.5,451.4,7,0.5,0.7,1.0,0.5,0.5,1.2,53,1.5,1.0,1.0,2.0,1.0,1.3,35,10.5,15,56,33,47,--,26,73,73,13,6.3,13,95,28
72,73,Troy,26.3,26.3,35.0,20.0,29.5,31.3,2018,5,81,367.0,367.0,469.0,379.0,361.0,402.9,91,34.0,34.0,27.0,56.0,23.0,19.4,81,423.3,423.3,490.0,416.0,427.0,352.9,97,2.0,2.0,0.0,4.0,1.0,1.5,41,1.7,1.7,1.0,1.0,2.0,2.2,71,-2.1,55,115,63,51,--,23,94,38,66,-4.4,18,106,41
73,73,W Michigan,26.3,26.3,34.0,42.0,18.5,32.5,2018,5,33,452.3,452.3,528.0,621.0,368.0,377.1,112,39.7,39.7,15.0,55.0,32.0,30.4,97,451.3,451.3,343.0,560.0,397.0,403.6,26,1.0,1.0,0.0,2.0,0.5,1.5,64,1.3,1.3,3.0,1.0,1.5,2.3,66,-0.7,57,123,72,88,--,75,128,110,64,-4.1,11,95,38
74,75,Old Dominion,26.0,31.3,49.0,34.5,17.5,19.7,2018,5,54,416.8,455.3,632.0,514.0,319.5,336.6,98,35.8,30.3,35.0,31.5,40.0,33.0,118,513.3,487.3,600.0,544.5,482.0,441.5,26,1.0,0.7,0.0,0.0,2.0,1.5,87,1.0,1.0,1.0,1.0,1.0,1.4,118,-16.8,97,129,127,121,--,95,125,120,91,-8.2,48,124,105
75,75,GA Tech,26.0,26.0,21.0,21.0,28.5,27.2,2018,5,62,397.0,397.0,203.0,203.0,494.0,398.6,115,40.7,40.7,49.0,49.0,36.5,28.2,75,413.7,413.7,480.0,480.0,380.5,370.8,97,2.0,2.0,1.0,1.0,2.5,1.5,64,1.3,1.3,2.0,2.0,1.0,0.7,78,-4.2,12,79,69,83,--,36,121,79,40,0.2,33,96,56
76,75,Akron,26.0,26.0,13.0,--,26.0,19.8,2018,5,118,305.5,305.5,244.0,--,305.5,305.0,76,30.0,30.0,26.0,--,30.0,29.9,85,428.0,428.0,365.0,--,428.0,464.5,7,0.5,0.5,1.0,--,0.5,1.3,11,2.5,2.5,2.0,--,2.5,1.9,60,2.0,50,118,50,48,--,31,110,32,59,-3.3,56,129,88
77,75,Fresno St,26.0,26.0,38.0,--,26.0,24.2,2018,5,87,362.5,362.5,426.0,--,362.5,377.1,19,17.5,17.5,14.0,--,17.5,19.3,9,288.5,288.5,270.0,--,288.5,335.6,97,2.0,2.0,2.0,--,2.0,1.0,11,2.5,2.5,4.0,--,2.5,1.5,19,15.7,5,65,18,38,--,14,67,29,51,-1.8,31,94,32
78,75,Rice,26.0,26.0,22.0,27.0,25.5,16.3,2018,5,77,382.3,382.3,262.0,439.0,354.0,331.8,120,42.7,42.7,40.0,45.0,41.5,35.8,123,539.3,539.3,566.0,571.0,523.5,425.8,97,2.0,2.0,2.0,2.0,2.0,2.4,87,1.0,1.0,1.0,2.0,0.5,0.5,121,-22.2,115,130,122,108,--,91,127,104,121,-13.8,88,129,120
79,80,LA Tech,25.5,25.5,21.0,--,25.5,28.7,2018,5,44,428.5,428.5,417.0,--,428.5,395.2,83,32.0,32.0,38.0,--,32.0,25.5,42,358.5,358.5,409.0,--,358.5,387.3,116,2.5,2.5,2.0,--,2.5,1.0,11,2.5,2.5,1.0,--,2.5,2.1,70,-1.7,58,105,77,72,--,31,109,85,80,-6.5,48,125,124
80,81,Arizona,25.3,25.3,35.0,23.0,26.5,39.6,2018,5,20,483.7,483.7,594.0,326.0,562.5,481.2,71,29.0,29.0,14.0,28.0,29.5,35.3,64,393.7,393.7,238.0,392.0,394.5,463.0,26,1.0,1.0,1.0,0.0,1.5,1.8,128,0.0,0.0,0.0,0.0,0.0,1.8,74,-2.8,49,103,93,67,--,35,103,100,60,-3.3,24,72,54
81,81,Auburn,25.3,25.3,34.0,27.5,21.0,34.6,2018,5,109,324.3,324.3,225.0,276.5,420.0,447.2,6,13.7,13.7,3.0,12.5,16.0,19.2,37,352.7,352.7,290.0,330.0,398.0,325.2,14,0.7,0.7,0.0,1.0,0.0,1.2,64,1.3,1.3,2.0,1.0,2.0,1.5,13,18.0,4,46,16,5,21.6,2,24,6,10,7.0,4,26,4
82,83,Army,25.3,29.0,21.0,33.0,17.5,27.9,2018,5,43,429.8,451.3,379.0,487.5,372.0,379.8,49,24.3,21.0,28.0,17.5,31.0,23.3,59,378.8,378.0,355.0,389.5,368.0,353.3,26,1.0,0.7,2.0,0.0,2.0,0.8,84,1.3,1.3,1.0,1.5,1.0,1.2,51,3.7,12,121,57,46,--,2,127,75,28,2.3,17,83,51
83,84,USC,24.8,18.7,39.0,41.0,8.5,32.6,2018,5,79,376.0,334.3,354.0,427.5,324.5,485.2,67,27.8,30.0,36.0,28.5,27.0,26.1,65,394.0,390.3,435.0,420.0,368.0,396.3,23,0.8,1.0,0.0,0.0,1.5,1.9,117,0.5,0.3,0.0,0.5,0.5,1.8,56,2.6,10,67,58,70,--,18,76,76,12,6.3,10,77,14
84,85,N Carolina,24.7,24.7,38.0,38.0,18.0,22.5,2018,5,65,394.0,394.0,486.0,486.0,348.0,347.6,88,33.3,33.3,35.0,35.0,32.5,33.2,68,397.0,397.0,402.0,402.0,394.5,448.1,74,1.7,1.7,1.0,1.0,2.0,2.0,121,0.3,0.3,1.0,1.0,0.0,1.3,102,-11.7,50,114,114,98,--,21,108,99,61,-3.4,26,62,48
85,85,Illinois,24.7,24.7,24.0,27.5,19.0,15.4,2018,5,50,421.7,421.7,411.0,442.5,380.0,280.4,103,37.3,37.3,63.0,43.5,25.0,31.5,125,557.0,557.0,591.0,522.5,626.0,418.4,52,1.3,1.3,2.0,1.5,1.0,2.2,23,2.0,2.0,2.0,2.0,2.0,1.6,105,-12.3,88,110,100,126,-7.5,72,127,125,105,-10.3,75,125,115
86,87,Liberty,24.3,24.3,7.0,29.5,14.0,48.0,2018,5,34,450.7,450.7,344.0,467.5,417.0,585.0,81,31.7,31.7,47.0,28.5,38.0,45.0,95,447.3,447.3,531.0,416.0,510.0,532.0,74,1.7,1.7,1.0,1.0,3.0,0.0,110,0.7,0.7,0.0,1.0,0.0,2.0,94,-9.7,18,120,65,104,--,32,109,103,69,-4.6,68,126,94
87,88,Northwestern,24.0,24.0,34.0,20.5,31.0,29.2,2018,5,47,424.3,424.3,491.0,436.0,401.0,408.0,71,29.0,29.0,39.0,30.0,27.0,20.1,61,380.0,380.0,367.0,334.0,472.0,357.4,74,1.7,1.7,3.0,2.5,0.0,1.4,87,1.0,1.0,0.0,0.0,3.0,1.9,72,-2.5,5,80,79,37,--,2,118,40,25,2.8,10,36,29
88,89,BYU,23.3,23.3,24.0,18.0,26.0,16.8,2018,5,107,330.0,330.0,311.0,287.0,351.5,321.8,37,21.7,21.7,21.0,21.0,22.0,26.3,52,372.7,372.7,394.0,398.0,360.0,385.6,14,0.7,0.7,0.0,2.0,0.0,2.3,64,1.3,1.3,1.0,3.0,0.5,1.3,43,6.1,25,90,40,28,--,10,77,25,32,1.7,15,75,16
89,90,Colorado St,22.8,19.0,10.0,34.0,11.5,33.0,2018,5,53,419.8,342.0,313.0,541.0,298.5,483.1,116,40.8,40.0,48.0,35.0,46.5,29.3,113,497.8,458.0,341.0,527.0,468.5,440.2,93,1.8,2.0,3.0,1.5,2.0,1.2,53,1.5,1.7,1.0,1.5,1.5,1.3,124,-24.8,107,130,119,130,-31.2,100,130,130,115,-11.6,67,126,67
90,91,E Michigan,22.7,22.7,20.0,--,22.7,26.1,2018,5,52,420.3,420.3,355.0,--,420.3,387.8,55,25.7,25.7,23.0,--,25.7,23.3,92,438.3,438.3,350.0,--,438.3,363.6,52,1.3,1.3,2.0,--,1.3,1.8,64,1.3,1.3,1.0,--,1.3,1.5,62,1.3,57,117,67,49,--,36,119,69,50,-1.6,50,128,68
91,91,Charlotte,22.7,22.7,31.0,18.5,31.0,12.6,2018,5,115,313.3,313.3,364.0,288.0,364.0,291.1,112,39.7,39.7,49.0,35.0,49.0,32.5,49,367.7,367.7,331.0,386.0,331.0,457.5,52,1.3,1.3,1.0,1.5,1.0,1.5,41,1.7,1.7,1.0,2.0,1.0,0.9,120,-20.9,92,121,120,117,--,66,123,67,127,-16.9,101,127,127
92,93,California,22.5,22.5,21.0,24.0,21.0,27.3,2018,5,104,338.5,338.5,398.0,279.0,398.0,380.3,19,17.5,17.5,18.0,17.0,18.0,29.2,10,294.0,294.0,287.0,301.0,287.0,417.1,68,1.5,1.5,3.0,0.0,3.0,1.7,4,3.0,3.0,2.0,4.0,2.0,1.9,64,0.0,18,101,59,43,--,31,70,34,73,-5.4,42,86,65
93,94,Pittsburgh,21.7,21.7,35.0,15.0,35.0,23.5,2018,5,100,345.7,345.7,402.0,317.5,402.0,367.8,99,36.0,36.0,38.0,35.0,38.0,27.1,79,420.7,420.7,486.0,388.0,486.0,397.1,74,1.7,1.7,1.0,2.0,1.0,1.4,41,1.7,1.7,1.0,2.0,1.0,1.4,87,-8.0,9,111,96,77,--,41,117,65,56,-3.1,15,116,52
94,95,S Methodist,21.5,21.0,31.0,21.5,21.5,36.2,2018,5,122,285.3,295.0,324.0,283.0,287.5,479.6,116,40.8,39.0,30.0,36.0,45.5,38.6,87,432.5,400.3,374.0,383.5,481.5,498.2,26,1.0,1.0,1.0,1.0,1.0,1.6,53,1.5,2.0,3.0,2.5,0.5,1.8,89,-8.9,63,115,105,78,--,74,118,87,18,5.6,3,89,3
95,96,Washington,21.3,21.3,27.0,27.0,18.5,34.0,2018,5,84,366.0,366.0,373.0,373.0,362.5,397.1,14,16.0,16.0,20.0,20.0,14.0,16.8,19,316.3,316.3,268.0,268.0,340.5,310.2,52,1.3,1.3,1.0,1.0,1.5,0.8,64,1.3,1.3,1.0,1.0,1.5,1.7,22,14.6,14,44,22,8,13.6,5,28,9,6,8.0,2,36,5
96,97,Iowa,21.0,21.0,17.0,21.0,--,28.2,2018,5,103,342.3,342.3,404.0,342.3,--,329.1,2,12.7,12.7,28.0,12.7,--,19.9,3,271.3,271.3,415.0,271.3,--,357.5,52,1.3,1.3,3.0,1.3,--,1.5,87,1.0,1.0,0.0,1.0,--,2.0,42,6.2,9,45,37,57,--,12,66,55,42,-0.4,20,62,62
97,97,Arkansas St,21.0,21.0,27.0,27.0,18.0,36.9,2018,5,61,398.7,398.7,396.0,396.0,400.0,495.1,84,32.3,32.3,20.0,20.0,38.5,27.8,82,423.7,423.7,333.0,333.0,469.0,386.4,26,1.0,1.0,1.0,1.0,1.0,2.3,6,2.7,2.7,4.0,4.0,2.0,1.7,77,-3.9,54,98,76,71,--,60,108,72,68,-4.6,43,118,43
98,99,GA Southern,20.5,20.5,7.0,34.0,7.0,21.6,2018,5,112,317.5,317.5,140.0,495.0,140.0,333.5,54,25.5,25.5,38.0,13.0,38.0,33.1,100,459.5,459.5,595.0,324.0,595.0,422.8,26,1.0,1.0,1.0,1.0,1.0,1.6,11,2.5,2.5,3.0,2.0,3.0,1.8,67,-0.8,52,114,71,76,--,60,115,80,87,-7.4,83,122,84
99,100,Bowling Grn,20.3,20.3,23.0,18.5,24.0,25.2,2018,5,113,317.0,317.0,385.0,271.5,408.0,382.5,127,47.0,47.0,38.0,41.5,58.0,38.3,110,492.3,492.3,408.0,486.5,504.0,505.4,74,1.7,1.7,1.0,1.0,3.0,2.0,64,1.3,1.3,0.0,0.5,3.0,2.1,127,-27.2,92,128,126,109,--,85,122,109,122,-14.1,12,123,111
100,100,San Diego St,20.3,20.3,23.0,25.5,10.0,30.2,2018,5,96,351.0,351.0,350.0,395.0,263.0,391.3,48,24.0,24.0,20.0,20.5,31.0,20.5,51,371.3,371.3,355.0,366.0,382.0,314.5,26,1.0,1.0,1.0,1.0,1.0,0.9,87,1.0,1.0,2.0,1.0,1.0,1.4,73,-2.7,54,116,74,75,--,43,126,77,47,-1.1,4,85,33
101,100,Wyoming,20.3,20.3,13.0,19.0,21.0,23.2,2018,5,119,301.3,301.3,248.0,206.0,349.0,277.1,74,29.3,29.3,40.0,41.0,23.5,19.0,56,376.7,376.7,601.0,394.0,368.0,346.9,14,0.7,0.7,1.0,1.0,0.5,1.2,87,1.0,1.0,1.0,2.0,0.5,3.1,115,-15.4,2,115,111,84,--,1,94,86,108,-10.9,63,118,103
102,103,Texas State,19.7,19.7,21.0,--,19.7,17.0,2018,5,126,265.3,265.3,248.0,--,265.3,344.3,89,33.7,33.7,25.0,--,33.7,35.6,43,359.0,359.0,272.0,--,359.0,455.6,125,3.0,3.0,3.0,--,3.0,2.0,6,2.7,2.7,1.0,--,2.7,0.7,125,-26.2,104,129,124,114,--,88,125,117,128,-19.9,38,130,125
103,103,Tennessee,19.7,19.7,21.0,22.5,14.0,17.8,2018,5,65,394.0,394.0,369.0,440.5,301.0,282.2,71,29.0,29.0,47.0,23.5,40.0,31.1,39,356.0,356.0,387.0,260.5,547.0,430.9,122,2.7,2.7,6.0,4.0,0.0,1.5,110,0.7,0.7,1.0,0.5,1.0,1.4,83,-7.0,32,100,75,128,-12.6,79,129,127,86,-7.2,16,100,98
104,105,Tulsa,19.3,19.3,17.0,20.0,19.0,29.3,2018,5,85,365.0,365.0,403.0,339.0,378.0,420.3,74,29.3,29.3,31.0,29.0,29.5,37.5,66,395.7,395.7,300.0,409.0,389.0,528.9,128,3.3,3.3,5.0,3.0,3.5,1.1,64,1.3,1.3,2.0,1.0,1.5,1.2,90,-9.1,71,108,95,68,--,37,97,44,70,-4.9,60,114,71
105,105,LA Monroe,19.3,19.3,27.0,27.0,15.5,33.9,2018,5,72,390.7,390.7,490.0,490.0,341.0,458.8,92,34.3,34.3,35.0,35.0,34.0,41.0,106,478.3,478.3,469.0,469.0,483.0,532.1,52,1.3,1.3,1.0,1.0,1.5,1.5,64,1.3,1.3,0.0,0.0,2.0,1.2,113,-14.9,61,126,113,91,--,83,123,94,89,-7.8,87,124,92
106,107,LA Lafayette,19.0,19.0,28.0,28.0,10.0,26.1,2018,5,101,345.5,345.5,381.0,381.0,310.0,401.7,121,43.0,43.0,30.0,30.0,56.0,39.3,124,552.0,552.0,497.0,497.0,607.0,490.9,7,0.5,0.5,0.0,0.0,1.0,1.5,87,1.0,1.0,1.0,1.0,1.0,1.2,116,-15.9,73,126,107,112,--,69,126,108,126,-15.4,97,130,121
107,107,Nebraska,19.0,19.0,10.0,23.5,10.0,25.8,2018,5,94,353.7,353.7,132.0,464.5,132.0,385.0,106,37.7,37.7,56.0,28.5,56.0,36.4,60,379.7,379.7,491.0,324.0,491.0,438.1,122,2.7,2.7,2.0,3.0,2.0,1.6,87,1.0,1.0,1.0,1.0,1.0,1.0,106,-12.6,24,106,91,106,--,51,106,63,33,1.4,19,52,50
108,107,Kansas St,19.0,19.0,6.0,25.5,6.0,30.4,2018,5,108,326.7,326.7,318.0,331.0,318.0,360.3,63,27.7,27.7,35.0,24.0,35.0,25.7,88,434.0,434.0,464.0,419.0,464.0,427.3,52,1.3,1.3,1.0,1.5,1.0,1.1,23,2.0,2.0,4.0,1.0,4.0,1.7,100,-11.1,36,114,94,92,--,34,93,64,63,-4.1,30,101,70
109,110,Iowa State,18.7,18.7,26.0,26.5,3.0,28.2,2018,5,106,333.3,333.3,365.0,406.0,188.0,384.4,34,21.0,21.0,13.0,25.0,13.0,20.7,34,344.7,344.7,244.0,381.5,271.0,365.2,52,1.3,1.3,2.0,1.5,1.0,0.8,110,0.7,0.7,1.0,1.0,0.0,1.4,50,4.2,8,67,45,52,--,27,66,46,11,6.8,1,40,1
110,111,UCLA,17.3,17.3,14.0,15.5,21.0,32.5,2018,5,111,319.7,319.7,270.0,288.0,383.0,458.5,106,37.7,37.7,38.0,32.0,49.0,36.6,71,405.0,405.0,426.0,365.0,485.0,483.7,74,1.7,1.7,4.0,2.5,0.0,1.7,64,1.3,1.3,2.0,1.5,1.0,1.0,99,-11.0,7,105,97,73,--,40,90,68,17,5.6,4,65,13
111,112,Miami (OH),17.3,13.7,38.0,14.0,20.5,23.8,2018,5,116,312.3,268.3,408.0,321.0,303.5,393.1,59,26.3,23.3,23.0,28.0,24.5,25.4,30,339.0,304.3,385.0,338.0,340.0,377.5,26,1.0,1.3,0.0,0.5,1.5,1.4,108,0.8,1.0,1.0,0.0,1.5,1.3,112,-14.8,46,113,112,89,--,60,98,97,83,-6.9,34,97,34
112,112,TX-San Ant,17.3,20.7,25.0,22.5,12.0,20.8,2018,5,127,262.0,275.7,272.0,263.5,260.5,375.9,101,37.0,33.0,21.0,29.0,45.0,17.0,83,423.8,397.0,248.0,371.0,476.5,303.4,68,1.5,1.0,1.0,1.0,2.0,1.4,53,1.5,2.0,3.0,2.0,1.0,1.9,123,-24.0,92,130,123,113,--,92,124,112,103,-10.0,22,128,27
113,114,Kent State,17.0,17.0,17.0,--,17.0,10.5,2018,5,92,355.0,355.0,390.0,--,355.0,263.9,122,44.0,44.0,38.0,--,44.0,35.5,129,589.3,589.3,651.0,--,589.3,407.4,52,1.3,1.3,2.0,--,1.3,2.2,87,1.0,1.0,1.0,--,1.0,1.5,101,-11.4,74,124,102,102,--,94,128,101,100,-9.2,62,128,108
114,115,N Mex State,16.4,21.7,27.0,16.0,16.7,29.3,2018,5,124,273.0,319.7,311.0,251.5,287.3,450.2,114,39.8,40.7,20.0,35.5,42.7,29.7,89,435.4,400.0,429.0,387.5,467.3,401.0,115,2.4,3.7,1.0,2.5,2.3,2.2,52,1.6,2.3,3.0,1.0,2.0,2.1,129,-31.2,117,129,129,119,--,97,130,119,125,-14.6,59,127,90
115,116,Rutgers,16.3,10.0,13.0,24.0,8.5,13.7,2018,5,123,278.8,230.7,284.0,353.5,204.0,244.7,110,39.0,49.7,42.0,24.5,53.5,30.9,91,436.0,522.7,445.0,310.5,561.5,422.4,125,3.0,2.7,0.0,2.0,4.0,1.7,84,1.3,0.7,2.0,2.5,0.0,1.0,122,-23.4,55,129,118,120,--,57,122,118,90,-8.0,61,102,75
116,117,W Kentucky,16.0,16.0,28.0,--,16.0,25.0,2018,5,70,392.3,392.3,444.0,--,392.3,398.5,51,24.7,24.7,20.0,--,24.7,27.7,67,396.0,396.0,405.0,--,396.0,379.8,26,1.0,1.0,0.0,--,1.0,1.8,110,0.7,0.7,0.0,--,0.7,1.3,103,-11.8,91,128,108,81,--,78,128,81,95,-8.6,9,125,86
117,118,Tulane,15.7,15.7,6.0,17.0,15.0,26.1,2018,5,95,351.3,351.3,263.0,436.0,309.0,383.4,92,34.3,34.3,49.0,23.0,40.0,30.5,119,522.3,522.3,570.0,548.0,509.5,455.3,52,1.3,1.3,0.0,1.0,1.5,1.0,41,1.7,1.7,0.0,3.0,1.0,1.7,95,-9.9,51,123,84,95,--,22,122,95,78,-6.1,39,90,89
118,118,Arkansas,15.7,15.7,3.0,17.0,15.0,26.9,2018,5,93,354.3,354.3,290.0,336.0,363.5,369.6,103,37.3,37.3,34.0,44.0,34.0,38.8,33,343.3,343.3,225.0,376.0,327.0,462.4,128,3.3,3.3,2.0,6.0,2.0,1.5,87,1.0,1.0,0.0,1.0,1.0,1.5,108,-13.6,59,110,110,100,--,12,104,102,81,-6.5,52,112,107
119,118,Florida St,15.7,15.7,37.0,20.0,7.0,23.8,2018,5,99,346.7,346.7,473.0,400.0,240.0,341.1,50,24.3,24.3,19.0,21.5,30.0,22.5,23,327.0,327.0,221.0,270.0,441.0,342.7,128,3.3,3.3,4.0,4.5,1.0,1.8,128,0.0,0.0,0.0,0.0,0.0,1.1,91,-9.2,2,104,104,90,--,16,90,90,53,-2.5,15,57,26
120,121,Ball State,15.3,15.3,20.0,20.0,13.0,17.0,2018,5,81,367.0,367.0,405.0,405.0,348.0,324.0,76,30.0,30.0,28.0,28.0,31.0,43.2,93,439.7,439.7,444.0,444.0,437.5,427.6,26,1.0,1.0,0.0,0.0,1.5,1.6,64,1.3,1.3,0.0,0.0,2.0,0.9,92,-9.5,52,129,82,80,--,28,126,82,109,-10.9,79,130,79
121,122,Connecticut,15.0,15.0,21.0,17.0,14.0,23.3,2018,5,91,358.0,358.0,395.0,486.0,294.0,413.5,130,56.3,56.3,51.0,56.0,56.5,39.5,130,702.0,702.0,636.0,652.0,727.0,525.5,110,2.3,2.3,3.0,3.0,2.0,1.5,121,0.3,0.3,1.0,0.0,0.5,0.9,128,-27.5,96,130,128,111,--,96,125,121,114,-11.5,3,125,116
122,123,Georgia State,14.7,14.7,15.0,15.0,14.5,21.3,2018,5,105,334.7,334.7,343.0,343.0,330.5,398.8,123,44.7,44.7,34.0,34.0,50.0,25.5,128,583.3,583.3,528.0,528.0,611.0,388.3,74,1.7,1.7,3.0,3.0,1.0,1.5,110,0.7,0.7,0.0,0.0,1.0,1.5,126,-26.4,102,127,125,110,--,89,124,113,119,-12.6,100,126,113
123,123,TX El Paso,14.7,14.7,20.0,20.0,12.0,11.8,2018,5,113,317.0,317.0,429.0,429.0,261.0,231.7,92,34.3,34.3,27.0,27.0,38.0,36.8,98,452.0,452.0,311.0,311.0,522.5,447.1,97,2.0,2.0,3.0,3.0,1.5,1.7,87,1.0,1.0,1.0,1.0,1.0,1.2,130,-35.7,105,130,130,118,--,96,130,115,129,-21.4,107,130,122
124,125,Central Mich,14.3,14.3,16.0,7.0,18.0,28.3,2018,5,121,285.7,285.7,322.0,280.0,288.5,381.7,76,30.0,30.0,24.0,31.0,29.5,27.6,41,357.3,357.3,284.0,361.0,355.5,369.0,122,2.7,2.7,2.0,6.0,1.0,2.3,41,1.7,1.7,1.0,0.0,2.5,2.1,111,-14.7,94,127,109,82,--,66,112,83,96,-8.6,32,116,37
125,126,N Illinois,14.0,16.3,19.0,15.0,13.0,28.2,2018,5,129,236.0,244.3,221.0,256.0,216.0,369.8,56,25.8,23.3,37.0,16.5,35.0,23.0,54,375.3,383.0,473.0,338.0,412.5,351.2,47,1.3,1.0,0.0,1.5,1.0,1.8,19,2.3,2.7,4.0,2.0,2.5,1.6,104,-11.8,38,104,99,96,--,21,122,96,46,-1.1,5,72,42
126,127,Louisville,12.3,12.3,3.0,20.0,8.5,36.7,2018,5,128,261.7,261.7,214.0,292.0,246.5,534.0,81,31.7,31.7,27.0,17.0,39.0,28.8,96,449.3,449.3,401.0,428.0,460.0,413.8,97,2.0,2.0,3.0,1.0,2.5,1.6,87,1.0,1.0,1.0,1.0,1.0,1.8,96,-10.3,46,129,90,123,-0.9,42,127,122,65,-4.3,2,83,66
