,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
57,58,Missouri,28.4,24.7,31.0,30.2,26.3,26.7
58,59,Kent State,28.3,38.7,30.0,42.3,21.3,49.8
59,59,Miami (FL),28.3,33.0,28.0,26.8,30.3,34.0
60,61,Auburn,28.2,22.7,34.0,33.8,21.3,25.1
61,61,TX Christian,28.2,19.7,17.0,28.4,28.0,30.8
62,63,Buffalo,28.0,35.7,18.0,28.3,27.8,43.4
63,64,UAB,27.7,32.3,21.0,29.8,26.0,26.4
64,65,Texas A&M,27.6,27.7,19.0,33.7,18.5,32.6
65,66,Air Force,27.6,21.0,35.0,28.5,26.8,24.3
66,67,GA Tech,27.0,25.7,30.0,22.3,30.8,23.9
67,68,LA Tech,26.8,33.3,42.0,29.8,24.4,22.3
68,69,LSU,26.3,14.7,13.0,32.5,21.4,32.0
69,70,S Alabama,26.2,20.7,7.0,30.3,23.0,19.9
70,71,Wisconsin,26.2,38.0,35.0,23.8,29.8,25.1
71,72,Nebraska,26.0,21.0,17.0,30.6,20.3,23.1
72,73,Minnesota,25.5,23.0,22.0,23.7,28.3,27.3
73,74,San Diego St,25.4,20.0,23.0,27.0,23.5,24.6
74,75,Purdue,25.4,33.0,31.0,21.8,29.0,27.2
75,76,Miami (OH),25.1,34.0,45.0,35.7,19.8,28.7
76,76,Fla Atlantic,25.1,19.0,16.0,34.3,17.8,18.9
77,76,Charlotte,25.1,25.3,32.0,28.3,22.6,27.0
78,79,Georgia State,25.0,26.7,42.0,18.5,29.3,33.3
79,79,Ball State,25.0,25.7,29.0,19.0,28.0,34.3
80,81,Iowa,24.7,17.0,27.0,24.2,25.5,31.8
81,82,Penn State,24.7,24.0,17.0,26.2,22.8,29.8
82,82,VA Tech,24.7,25.7,48.0,28.7,16.7,31.1
83,84,Arkansas St,24.6,18.0,27.0,27.8,22.0,31.2
84,84,Washington,24.6,22.0,30.0,29.2,18.8,30.3
85,86,Tulsa,24.2,19.0,20.0,25.8,23.0,27.1
86,87,Old Dominion,23.9,33.3,30.0,26.8,21.6,--
87,88,Hawaii,23.7,18.0,13.0,24.5,23.2,26.2
88,89,Wash State,23.7,25.7,24.0,24.2,23.0,27.0
89,89,S Florida,23.7,28.0,28.0,31.0,14.5,22.6
90,91,Boston Col,23.6,21.3,41.0,21.7,24.5,27.8
91,91,Ohio,23.6,32.0,34.0,24.5,22.8,34.3
92,93,LA Monroe,23.2,23.7,24.0,29.2,15.8,16.3
93,94,Maryland,23.0,24.3,21.0,26.6,18.5,23.6
94,95,Syracuse,22.9,21.7,3.0,20.6,25.8,17.8
95,95,Colorado St,22.9,19.0,21.0,23.3,22.6,22.3
96,97,North Texas,22.8,29.3,20.0,18.3,26.4,31.9
97,98,Bowling Grn,22.4,32.3,17.0,20.0,24.4,11.4
98,98,Troy,22.4,26.7,21.0,23.0,22.0,27.0
99,100,Wyoming,22.3,21.7,13.0,19.8,24.4,26.5
100,100,TX El Paso,22.3,21.7,17.0,22.5,22.2,23.8
101,102,Texas State,22.0,19.0,30.0,27.6,15.0,27.7
102,102,Stanford,22.0,11.3,14.0,18.8,24.2,29.3
103,104,Duke,21.9,17.7,17.0,34.5,11.8,24.8
104,105,Clemson,21.7,34.7,44.0,26.8,17.6,43.0
105,106,GA Southern,21.4,20.0,38.0,25.3,18.4,27.3
106,107,W Virginia,21.2,19.3,17.0,22.0,20.6,23.2
107,108,Tulane,21.0,11.7,13.0,17.0,24.2,34.7
108,108,S Carolina,21.0,27.3,28.0,23.5,19.0,23.5
109,108,Akron,21.0,25.0,40.0,19.0,22.6,17.2
110,111,Rutgers,20.6,20.3,38.0,22.5,19.0,26.7
111,112,California,20.5,22.7,3.0,22.0,19.0,20.3
112,113,UNLV,20.2,26.0,27.0,18.5,21.6,17.3
113,114,Kansas,19.6,23.3,57.0,13.5,24.4,15.8
114,115,Florida Intl,19.1,11.3,10.0,23.3,15.8,25.5
115,116,N Mex State,18.7,16.7,3.0,12.3,21.8,--
116,117,San Jose St,18.6,22.7,17.0,23.5,15.3,28.6
117,118,Colorado,17.4,28.7,20.0,21.3,14.4,28.5
118,119,Illinois,17.2,16.0,14.0,19.2,14.3,20.1
119,120,Arizona,17.1,24.3,29.0,17.0,17.3,17.4
120,121,Navy,16.8,15.3,6.0,17.6,15.8,16.6
121,122,Vanderbilt,16.4,17.0,17.0,17.3,14.7,14.8
122,123,Northwestern,16.3,11.0,7.0,20.6,11.0,24.7
123,123,Rice,16.3,23.0,21.0,19.0,14.2,23.4
124,125,U Mass,15.0,15.7,17.0,22.5,7.5,3.0
125,126,Temple,14.6,6.0,8.0,13.0,15.8,19.9
126,127,Indiana,14.4,15.0,3.0,12.3,16.2,28.9
127,128,Connecticut,13.0,11.0,7.0,11.7,13.8,--
128,129,New Mexico,12.1,12.7,7.0,17.0,8.2,23.9
129,130,S Mississippi,11.4,13.7,17.0,9.0,13.4,25.4
