,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
46,47,W Michigan,30.0,32.0,21.0,36.4,23.6,41.7
47,47,Fresno St,30.0,26.0,34.0,33.0,27.0,32.8
48,49,USC,29.9,30.0,33.0,30.8,28.5,33.3
49,49,Arkansas,29.9,27.3,35.0,35.4,24.4,25.7
50,51,Miss State,29.5,34.0,43.0,24.8,34.2,21.4
51,52,Florida St,29.3,23.7,26.0,33.0,23.8,23.9
52,52,Kent State,29.3,40.0,38.0,42.3,23.7,49.8
53,52,Miami (FL),29.3,33.0,38.0,28.7,30.3,34.0
54,55,Air Force,28.9,30.0,41.0,28.5,29.2,24.3
55,56,Florida,28.8,15.7,23.0,36.0,24.0,39.8
56,57,Memphis,28.6,23.3,13.0,30.2,27.0,28.5
57,58,TX Christian,28.5,26.0,31.0,28.8,28.0,30.8
58,59,UAB,28.0,34.7,31.0,29.8,26.8,26.4
59,59,Middle Tenn,28.0,29.3,17.0,34.0,24.0,22.9
60,59,Missouri,28.0,20.3,24.0,29.2,26.3,26.7
61,62,Buffalo,27.9,29.7,27.0,28.0,27.8,43.4
62,63,Arizona St,27.7,25.3,10.0,30.4,25.0,40.3
63,64,Texas A&M,27.6,27.7,19.0,33.7,18.5,32.6
64,65,Auburn,27.1,18.0,17.0,33.8,20.4,25.1
65,66,Wisconsin,27.0,40.7,35.0,25.4,29.8,25.1
66,67,Kansas St,26.8,26.3,10.0,27.3,26.0,26.6
67,68,LSU,26.4,18.0,27.0,31.4,21.4,32.0
68,69,Minnesota,26.4,21.0,35.0,23.7,29.6,27.3
69,70,Tulsa,26.2,28.0,44.0,29.4,23.0,27.1
70,70,Nebraska,26.2,22.7,28.0,30.6,21.8,23.1
71,72,Hawaii,26.1,24.3,50.0,29.6,23.2,26.2
72,73,Purdue,26.0,34.3,32.0,21.8,29.5,27.2
73,73,LA Tech,26.0,33.0,19.0,27.6,24.4,22.3
74,73,Miami (OH),26.0,37.3,34.0,35.3,19.8,28.7
75,76,Wash State,25.7,34.0,44.0,27.5,23.0,27.0
76,76,San Diego St,25.7,22.7,28.0,27.0,24.4,24.6
77,78,Iowa,25.5,25.7,33.0,25.4,25.5,31.8
78,79,North Texas,25.4,35.7,49.0,18.3,30.2,31.9
79,79,Charlotte,25.4,30.3,28.0,28.2,22.6,27.0
80,81,Georgia State,25.3,29.0,28.0,20.4,29.3,33.3
81,82,Colorado St,25.1,27.7,45.0,23.3,26.3,22.3
82,83,S Alabama,25.0,15.0,14.0,30.3,21.5,19.9
83,83,Penn State,25.0,25.3,28.0,26.5,22.8,29.8
84,85,VA Tech,24.8,25.7,26.0,28.7,19.0,31.1
85,86,Wyoming,24.5,29.3,44.0,19.8,27.7,26.5
86,87,Fla Atlantic,24.3,15.3,17.0,34.3,17.7,18.9
87,87,GA Tech,24.3,20.0,0.0,22.3,25.7,23.9
88,87,Clemson,24.3,40.7,48.0,31.0,17.6,43.0
89,90,Ball State,24.2,25.7,17.0,18.5,28.0,34.3
90,91,Arkansas St,24.1,20.3,20.0,27.8,21.7,31.2
91,92,TX El Paso,23.9,26.0,38.0,25.6,22.2,23.8
92,92,Old Dominion,23.9,33.7,24.0,26.8,22.0,--
93,94,Washington,23.8,21.0,17.0,29.2,18.4,30.3
94,95,Boston Col,23.5,27.0,23.0,22.0,24.5,27.8
95,95,Ohio,23.5,30.7,23.0,24.2,22.8,34.3
96,97,Tulane,23.4,22.7,45.0,22.6,24.2,34.7
97,98,California,22.8,27.7,41.0,22.0,23.4,20.3
98,99,S Florida,22.7,28.0,14.0,31.0,14.4,22.6
99,100,Maryland,22.5,17.7,18.0,25.2,18.5,23.6
100,101,Syracuse,22.3,13.7,17.0,20.6,24.0,17.8
101,101,LA Monroe,22.3,19.0,14.0,29.2,15.4,16.3
102,103,W Virginia,22.2,17.0,31.0,23.8,20.6,23.2
103,104,Duke,21.9,22.7,22.0,32.0,11.8,24.8
104,104,Texas State,21.9,26.0,21.0,27.6,16.2,27.7
105,106,GA Southern,21.0,21.0,17.0,23.6,18.4,27.3
106,106,Stanford,21.0,10.7,11.0,17.2,24.2,29.3
107,106,S Carolina,21.0,29.7,21.0,23.0,19.0,23.5
108,109,Troy,20.9,19.7,7.0,19.8,22.0,27.0
109,109,Bowling Grn,20.9,26.7,7.0,20.0,21.5,11.4
110,111,Kansas,20.4,31.7,28.0,13.5,25.0,15.8
111,112,UNLV,20.2,26.0,20.0,18.8,21.6,17.3
112,113,Akron,18.9,21.7,0.0,15.2,22.6,17.2
113,114,Navy,18.6,20.3,35.0,20.5,15.8,16.6
114,114,San Jose St,18.6,22.7,17.0,23.5,15.3,28.6
115,116,Rutgers,18.5,13.7,0.0,22.5,15.8,26.7
116,117,N Mex State,18.4,10.7,16.0,12.3,21.0,--
117,118,Florida Intl,17.9,13.7,7.0,20.0,15.8,25.5
118,119,Illinois,17.7,17.0,23.0,19.2,16.0,20.1
119,120,Colorado,17.7,25.7,20.0,21.0,14.4,28.5
120,121,Rice,17.5,24.3,28.0,19.0,16.5,23.4
121,122,Arizona,17.2,19.0,18.0,17.0,17.4,17.4
122,123,Vanderbilt,16.5,20.7,17.0,17.3,15.3,14.8
123,124,Northwestern,16.1,11.0,14.0,20.6,11.6,24.7
124,125,U Mass,15.2,12.3,17.0,22.5,9.4,3.0
125,126,Indiana,14.4,8.0,14.0,12.6,16.2,28.9
126,127,Temple,14.1,7.0,10.0,13.0,14.8,19.9
127,128,S Mississippi,13.8,22.0,35.0,9.0,17.0,25.4
128,129,Connecticut,13.4,12.3,17.0,11.7,14.3,--
129,130,New Mexico,10.9,8.0,0.0,17.0,6.8,23.9
