,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
103,104,N Mex State,19.7,26.7,28.0,12.0,23.5,--
104,105,Wisconsin,19.6,18.0,24.0,20.3,18.5,25.1
105,106,Old Dominion,19.0,22.7,13.0,34.0,15.3,--
106,107,Akron,18.6,19.7,35.0,20.5,17.3,17.2
107,108,Troy,18.2,19.0,27.0,20.0,17.0,27.0
108,109,Miami (OH),18.0,16.7,12.0,28.0,15.5,28.7
109,109,Ohio,18.0,22.3,27.0,18.0,18.0,34.3
110,111,Illinois,17.7,11.0,0.0,20.2,11.5,20.1
111,112,Navy,17.6,26.0,24.0,17.0,20.0,16.6
112,113,North Texas,17.5,19.3,35.0,6.0,21.3,31.9
113,114,Kansas,17.3,15.7,7.0,7.0,20.7,15.8
114,115,S Carolina,17.2,17.7,20.0,16.5,17.7,23.5
115,116,U Mass,16.7,12.3,27.0,22.5,5.0,3.0
116,117,LA Monroe,16.5,18.7,21.0,25.0,8.0,16.3
117,118,Arizona,16.3,16.3,16.0,15.0,17.5,17.4
118,119,S Florida,16.0,21.3,17.0,20.0,14.7,22.6
119,120,Bowling Grn,15.8,18.0,20.0,19.5,13.3,11.4
120,121,Indiana,15.8,19.0,0.0,24.0,13.0,28.9
121,122,San Jose St,15.6,18.0,14.0,37.0,10.3,28.6
122,123,Vanderbilt,15.4,10.0,0.0,17.7,12.0,14.8
123,124,UNLV,15.0,16.7,17.0,3.0,19.0,17.3
124,125,Clemson,14.3,18.0,19.0,16.5,12.0,43.0
125,126,Connecticut,14.0,21.0,13.0,11.0,15.5,--
126,127,New Mexico,12.8,10.0,7.0,22.0,6.7,23.9
127,128,S Mississippi,12.4,15.3,13.0,11.0,13.3,25.4
128,129,Rice,12.0,10.3,24.0,15.5,8.5,23.4
129,130,Colorado,8.5,9.0,14.0,7.0,10.0,28.5
