,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
102,103,Troy,20.3,24.0,31.0,20.0,20.5,27.0
103,104,Temple,19.8,13.3,3.0,18.5,20.7,19.9
104,105,Wisconsin,19.7,20.3,20.0,20.3,18.5,25.1
105,105,N Mex State,19.7,26.7,28.0,12.0,23.5,--
106,107,LA Monroe,19.4,19.3,31.0,27.0,8.0,16.3
107,108,Ohio,19.3,29.0,26.0,18.0,20.0,34.3
108,109,California,19.2,15.7,17.0,11.5,24.3,20.3
109,110,Old Dominion,19.2,18.0,20.0,27.0,15.3,--
110,111,Akron,19.0,24.3,21.0,20.5,18.3,17.2
111,111,S Florida,19.0,25.0,31.0,25.5,14.7,22.6
112,113,North Texas,18.2,24.3,21.0,13.5,21.3,31.9
113,114,S Carolina,17.8,21.3,21.0,18.0,17.7,23.5
114,115,Illinois,17.7,11.0,0.0,20.2,11.5,20.1
115,116,Bowling Grn,17.5,22.0,26.0,19.5,16.5,11.4
116,116,Navy,17.5,25.0,17.0,17.0,18.5,16.6
117,118,UNLV,16.8,23.7,24.0,13.5,19.0,17.3
118,119,U Mass,16.7,12.3,27.0,22.5,5.0,3.0
119,120,Kansas,16.6,18.0,14.0,10.5,20.7,15.8
120,121,Vanderbilt,16.2,16.7,20.0,17.7,14.7,14.8
121,122,Indiana,15.6,16.0,15.0,19.5,13.0,28.9
122,123,San Jose St,15.2,21.3,13.0,25.0,10.3,28.6
123,124,Clemson,14.8,19.0,17.0,16.5,13.7,43.0
124,125,Connecticut,14.0,21.0,13.0,11.0,15.5,--
125,126,Colorado,13.6,20.3,34.0,16.0,10.0,28.5
126,127,Arizona,13.0,11.7,0.0,15.0,11.7,17.4
127,128,New Mexico,11.8,8.0,7.0,17.0,6.7,23.9
128,129,S Mississippi,10.3,10.7,0.0,7.3,13.3,25.4
129,130,Rice,9.6,8.0,0.0,15.5,5.7,23.4
