,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
37,38,Toledo,22.8,30.7,23.0,27.8,19.5,24.3
38,38,Utah,22.8,14.3,7.0,16.3,27.2,26.0
39,40,Miami (OH),23.1,20.0,7.0,15.8,28.0,26.7
40,41,Nebraska,23.7,29.7,35.0,19.2,28.2,29.4
41,42,VA Tech,24.1,24.0,38.0,23.7,24.8,32.1
42,43,Auburn,24.2,28.0,21.0,26.2,22.2,24.7
43,43,Rutgers,24.2,27.7,28.0,37.3,15.5,32.1
44,45,Colorado St,24.5,38.7,50.0,25.3,24.0,35.8
45,46,Florida,24.6,32.7,24.0,14.8,31.2,30.8
46,46,BYU,24.6,28.3,17.0,27.2,22.0,15.5
47,48,UAB,24.9,28.7,34.0,29.5,21.8,19.8
48,49,Army,25.0,33.7,17.0,30.6,18.0,15.9
49,50,E Carolina,25.2,22.3,35.0,16.5,31.0,35.4
50,51,Wash State,25.4,25.7,18.0,27.5,22.3,38.5
51,52,Oregon,25.7,26.0,38.0,22.6,28.8,28.3
52,53,Pittsburgh,25.8,30.0,38.0,27.8,22.8,27.0
53,54,S Carolina,26.1,21.7,17.0,16.8,35.4,36.0
54,54,Syracuse,26.1,29.3,41.0,20.2,32.0,32.7
55,56,Mississippi,26.2,16.7,17.0,23.2,30.8,38.3
56,56,Miss State,26.2,27.3,34.0,27.6,24.8,28.1
57,58,W Virginia,26.4,27.0,23.0,24.4,28.4,21.7
58,58,San Jose St,26.4,32.0,48.0,29.8,24.2,19.9
59,60,Oklahoma,26.6,23.0,21.0,22.8,32.3,23.9
60,61,Michigan St,26.7,39.0,56.0,26.3,27.0,35.1
61,62,Arkansas,26.8,27.7,42.0,22.8,30.8,34.9
62,62,Fla Atlantic,26.8,36.7,52.0,20.0,31.3,17.4
63,64,Louisville,26.9,18.3,22.0,23.2,30.6,26.6
64,64,S Alabama,26.9,40.7,60.0,13.5,35.8,27.3
65,66,Oregon St,27.3,20.3,10.0,21.8,32.8,33.3
66,66,Troy,27.3,34.7,45.0,29.8,24.8,25.4
67,66,LSU,27.3,16.7,14.0,23.4,31.2,34.9
68,66,Nevada,27.3,29.3,41.0,26.0,28.6,23.3
69,70,Florida St,27.4,26.3,23.0,26.8,28.3,37.5
70,71,Central FL,27.5,27.3,17.0,16.2,38.8,33.2
71,72,Middle Tenn,27.8,27.3,24.0,18.0,34.3,35.4
72,73,Tulsa,27.9,17.0,10.0,27.6,28.2,21.6
73,74,UCLA,27.9,32.3,33.0,28.8,26.8,30.7
74,75,W Kentucky,28.2,19.7,17.0,27.2,29.2,26.7
75,75,Utah State,28.2,24.7,44.0,32.0,24.4,35.2
76,77,Colorado,28.5,31.7,17.0,23.6,33.4,31.7
77,78,E Michigan,28.8,34.7,21.0,25.2,32.4,36.0
78,79,New Mexico,28.9,34.0,37.0,32.5,26.5,32.6
79,80,Old Dominion,29.0,19.0,17.0,28.5,29.3,--
80,81,Georgia State,29.3,27.0,20.0,26.6,31.5,31.7
81,82,North Texas,29.3,12.7,7.0,35.3,25.3,44.1
82,83,Ball State,29.4,30.7,37.0,24.8,32.5,25.8
83,84,Northwestern,29.5,28.0,32.0,21.8,37.2,15.9
84,85,S Methodist,29.8,34.7,48.0,20.8,35.8,33.6
85,86,Central Mich,30.4,25.7,17.0,29.8,30.8,30.2
86,87,Memphis,30.6,28.7,31.0,26.4,34.8,29.3
87,88,Tennessee,30.9,32.3,14.0,25.5,39.0,30.1
88,89,UNLV,31.1,19.3,28.0,28.8,33.4,38.0
89,90,Navy,31.2,29.7,38.0,33.0,28.5,30.3
90,91,Stanford,31.3,42.7,41.0,34.4,28.7,31.7
91,92,Ohio,31.5,31.3,35.0,32.2,30.8,16.7
92,93,S Mississippi,31.8,28.0,19.0,29.8,33.2,34.4
93,93,Arizona,31.8,28.3,44.0,26.8,36.8,39.8
94,95,W Michigan,32.2,34.7,22.0,32.2,32.2,34.2
95,95,USC,32.2,42.3,62.0,38.7,22.5,26.0
96,97,Wake Forest,32.3,49.3,48.0,21.4,43.2,35.1
97,98,Texas,32.4,39.3,31.0,28.4,35.7,28.5
98,99,GA Southern,32.5,30.7,34.0,28.8,36.2,20.3
99,100,Hawaii,32.6,29.7,45.0,27.4,37.0,27.6
100,101,Miami (FL),33.1,29.0,26.0,29.5,38.5,27.0
101,101,N Carolina,33.1,43.0,30.0,32.5,34.0,31.3
102,101,LA Tech,33.1,39.7,35.0,33.6,32.6,34.3
103,104,Texas State,33.2,30.7,35.0,29.6,36.8,38.2
104,104,Buffalo,33.2,44.7,33.0,33.4,33.0,21.9
105,106,Texas Tech,33.6,37.7,23.0,31.8,35.4,37.1
106,107,GA Tech,34.0,43.0,55.0,35.3,33.2,36.8
107,108,Indiana,34.1,34.0,35.0,37.0,31.2,20.3
108,109,Charlotte,34.2,38.3,49.0,35.6,32.8,32.5
109,110,N Illinois,34.6,36.0,27.0,31.3,36.8,38.7
110,111,Bowling Grn,34.8,42.3,34.0,40.3,31.2,45.0
111,112,Virginia,35.3,47.3,48.0,23.8,46.8,31.2
112,113,Missouri,35.4,31.3,23.0,34.5,36.8,32.3
113,114,Tulane,35.5,16.0,14.0,26.6,44.4,28.1
114,115,Kent State,35.8,33.7,0.0,35.0,36.1,38.0
115,116,Vanderbilt,36.2,34.0,31.0,41.2,28.8,37.3
116,117,TX Christian,36.8,39.7,28.0,31.8,44.3,24.2
117,118,Rice,36.9,37.0,38.0,33.8,39.0,18.8
118,119,Maryland,37.3,43.3,59.0,36.0,39.3,32.0
119,120,LA Monroe,37.4,27.0,27.0,31.4,43.4,42.0
120,121,S Florida,38.2,48.0,45.0,37.4,39.0,44.1
121,122,Connecticut,40.4,45.7,49.0,39.0,41.2,--
122,123,Temple,40.5,42.0,44.0,36.3,43.3,37.1
123,124,Akron,41.1,38.0,38.0,38.6,43.6,41.3
124,125,Duke,41.3,54.7,62.0,40.6,42.0,38.1
125,126,Arkansas St,41.8,33.3,28.0,45.8,39.2,38.2
126,127,N Mex State,42.3,50.0,56.0,35.3,45.3,--
127,128,Florida Intl,42.9,48.7,49.0,39.6,46.2,35.8
128,129,U Mass,44.8,51.3,33.0,36.3,51.6,40.3
129,130,Kansas,45.8,40.7,31.0,39.0,50.3,46.0
