,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
42,34,TX El Paso,1.6,1.7,0.0,2.3,1.0,0.7
43,34,App State,1.6,2.0,5.0,1.7,1.5,1.6
44,34,LA Tech,1.6,2.0,2.0,0.3,2.5,1.3
45,34,Fla Atlantic,1.6,2.0,2.0,1.7,1.5,1.2
46,47,UCLA,1.6,1.7,0.0,2.0,1.0,1.6
47,48,Texas,1.5,1.7,2.0,1.0,2.0,1.8
48,48,Wisconsin,1.5,3.0,3.0,1.2,2.0,1.7
49,48,Bowling Grn,1.5,1.3,2.0,1.3,1.6,0.2
50,48,Oklahoma,1.5,1.7,3.0,1.8,1.0,1.8
51,48,Michigan,1.5,2.0,2.0,1.0,2.3,0.5
52,48,Purdue,1.5,3.3,4.0,0.8,2.3,1.2
53,54,Oregon St,1.4,0.3,0.0,1.3,1.5,0.9
54,54,Air Force,1.4,1.3,0.0,1.0,2.0,1.3
55,54,S Mississippi,1.4,2.0,4.0,1.3,1.5,1.2
56,54,Tulsa,1.4,1.3,0.0,1.5,1.3,1.8
57,54,VA Tech,1.4,0.7,2.0,1.2,2.0,1.5
58,54,Missouri,1.4,1.7,1.0,1.5,1.3,1.0
59,54,Boston Col,1.4,1.7,1.0,1.0,1.6,1.9
60,54,Pittsburgh,1.4,1.3,1.0,1.0,2.0,1.7
61,54,Colorado St,1.4,1.3,0.0,1.3,1.5,1.3
62,63,USC,1.4,0.3,1.0,1.0,2.0,2.7
63,63,Texas A&M,1.4,2.3,3.0,1.6,1.0,1.4
64,63,Navy,1.4,1.3,2.0,1.6,1.0,0.9
65,63,Minnesota,1.4,0.7,1.0,1.2,1.7,1.0
66,67,Illinois,1.3,0.7,0.0,1.3,1.3,1.9
67,68,Arkansas St,1.3,1.0,1.0,1.3,1.3,0.9
68,68,Rutgers,1.3,0.7,0.0,2.0,0.8,2.1
69,68,LSU,1.3,1.3,0.0,2.0,0.8,2.2
70,68,NC State,1.3,1.0,1.0,1.8,0.7,1.1
71,68,Ball State,1.3,2.0,0.0,1.0,1.5,2.1
72,68,Akron,1.3,2.3,1.0,0.7,1.8,1.0
73,68,LA Lafayette,1.3,2.3,3.0,2.7,0.3,2.1
74,68,Charlotte,1.3,1.3,2.0,1.0,1.5,1.3
75,68,Oklahoma St,1.3,1.7,3.0,1.3,1.3,1.5
76,77,N Carolina,1.3,1.0,0.0,1.6,0.7,0.9
77,77,Buffalo,1.3,1.7,0.0,0.5,2.0,1.4
78,77,Liberty,1.3,1.7,2.0,1.7,1.0,1.1
79,77,Georgia State,1.3,2.0,2.0,1.0,1.5,2.1
80,77,U Mass,1.3,1.7,1.0,1.5,1.0,0.5
81,77,Texas Tech,1.3,1.0,0.0,1.0,1.4,1.0
82,83,Arizona St,1.1,2.0,1.0,1.0,1.3,3.3
83,83,Texas State,1.1,0.3,0.0,1.3,1.0,1.3
84,83,W Kentucky,1.1,1.7,2.0,1.3,1.0,0.9
85,83,Clemson,1.1,1.3,2.0,1.3,1.0,2.0
86,83,Wyoming,1.1,0.0,0.0,1.0,1.3,1.7
87,83,Utah,1.1,1.0,1.0,1.7,0.8,2.6
88,83,Kansas,1.1,1.0,0.0,1.7,0.8,1.1
89,83,Rice,1.1,0.7,0.0,1.3,1.0,1.8
90,83,W Michigan,1.1,0.3,0.0,1.3,1.0,0.5
91,83,Louisville,1.1,1.7,0.0,2.0,0.5,1.1
92,83,E Michigan,1.1,1.0,2.0,0.7,1.5,2.0
93,83,UNLV,1.1,1.7,2.0,1.3,1.0,0.8
94,95,Florida,1.1,1.7,3.0,1.0,1.3,1.3
95,95,Virginia,1.1,1.7,0.0,1.8,0.5,1.9
96,97,S Methodist,1.0,0.7,1.0,1.3,0.8,1.8
97,97,Indiana,1.0,0.7,0.0,1.3,0.8,2.5
98,97,Kansas St,1.0,1.0,2.0,1.0,1.0,1.2
99,97,Iowa State,1.0,1.0,2.0,0.7,1.3,1.4
100,97,Tennessee,1.0,1.3,1.0,0.8,1.3,1.0
101,97,TX Christian,1.0,0.7,1.0,1.0,1.0,1.2
102,97,Temple,1.0,0.7,1.0,1.3,0.8,1.7
103,97,New Mexico,1.0,1.0,2.0,0.7,1.3,1.9
104,97,Miami (OH),1.0,1.3,2.0,0.5,1.2,0.7
105,97,North Texas,1.0,0.7,0.0,0.7,1.3,1.0
106,107,San Jose St,0.9,1.3,2.0,1.3,0.6,1.4
107,107,Nebraska,0.9,1.0,0.0,0.8,1.0,0.9
108,109,N Illinois,0.9,0.7,1.0,1.3,0.5,1.2
109,109,Ohio,0.9,1.0,0.0,0.7,1.0,2.0
110,109,W Virginia,0.9,1.3,1.0,0.7,1.0,1.3
111,109,Miami (FL),0.9,1.0,2.0,0.5,1.3,1.5
112,109,GA Tech,0.9,0.3,0.0,0.3,1.3,1.8
113,109,Tulane,0.9,0.3,1.0,1.0,0.8,1.6
114,109,Army,0.9,0.3,0.0,0.8,1.0,1.7
115,109,Arkansas,0.9,0.3,1.0,1.3,0.3,1.8
116,109,Maryland,0.9,0.0,0.0,1.3,0.3,0.8
117,118,Old Dominion,0.7,1.0,0.0,0.3,1.0,--
118,118,Central Mich,0.7,0.3,0.0,0.7,0.8,2.5
119,118,GA Southern,0.7,0.3,0.0,1.3,0.3,2.2
120,118,Auburn,0.7,0.7,1.0,0.5,1.0,1.2
121,118,Connecticut,0.7,0.7,0.0,0.7,0.8,--
122,118,Colorado,0.7,1.0,1.0,1.0,0.5,1.3
123,118,Coastal Car,0.7,1.3,1.0,0.5,1.0,2.2
124,125,Syracuse,0.6,0.0,0.0,0.4,1.0,2.2
125,125,Stanford,0.6,0.3,0.0,0.3,0.8,1.2
126,127,Florida Intl,0.6,0.3,0.0,0.3,0.8,0.8
127,128,Memphis,0.4,0.3,1.0,0.7,0.3,1.8
128,128,Kentucky,0.4,0.3,0.0,0.8,0.0,2.0
129,128,Arizona,0.4,0.3,1.0,0.7,0.3,0.6
