,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
86,84,Tennessee,30.3,34.3,52.0,24.5,38.0,30.1
87,88,Louisville,30.6,25.3,28.0,27.7,32.8,26.6
88,89,N Carolina,30.8,40.3,44.0,28.0,35.3,31.3
89,90,W Michigan,31.1,36.7,34.0,26.3,34.8,34.2
90,91,Memphis,31.4,25.3,24.0,25.7,35.8,29.3
91,92,Ohio,31.6,30.3,34.0,31.0,32.0,16.7
92,93,Buffalo,31.8,30.7,56.0,33.5,30.0,21.9
93,94,LSU,31.9,38.3,31.0,29.0,34.0,34.9
94,94,W Kentucky,31.9,17.3,13.0,32.7,31.3,26.7
95,96,Central Mich,32.4,29.7,39.0,29.7,34.5,30.2
96,96,Charlotte,32.4,38.7,45.0,35.0,30.5,32.5
97,98,Tulsa,32.6,26.7,20.0,32.0,33.3,21.6
98,99,Bowling Grn,33.1,44.3,44.0,37.3,30.6,45.0
99,100,Arizona,33.3,32.0,41.0,31.0,35.0,39.8
100,100,GA Southern,33.3,29.7,21.0,27.3,37.8,20.3
101,100,Old Dominion,33.3,27.7,20.0,32.7,33.8,--
102,103,S Mississippi,33.4,31.7,35.0,27.0,38.3,34.4
103,104,Hawaii,33.8,39.7,51.0,25.0,39.0,27.6
104,105,N Illinois,34.0,28.0,38.0,32.0,35.5,38.7
105,105,S Florida,34.0,25.0,29.0,29.3,37.5,44.1
106,107,Indiana,34.1,37.3,38.0,37.3,31.8,20.3
107,108,Texas State,34.3,34.7,45.0,30.3,37.3,38.2
108,109,Texas Tech,34.4,30.3,52.0,32.7,35.4,37.1
109,110,Virginia,34.6,35.3,66.0,22.8,46.5,31.2
110,111,Maryland,34.7,45.0,35.0,31.5,39.0,32.0
111,112,Miami (FL),34.9,36.3,34.0,30.3,41.0,27.0
112,113,Duke,35.6,41.3,45.0,29.0,40.5,38.1
113,113,TX Christian,35.6,37.3,31.0,33.8,38.0,24.2
114,115,UNLV,36.1,35.3,51.0,34.3,37.5,38.0
115,116,North Texas,36.4,36.0,24.0,41.3,32.8,44.1
116,117,Kent State,36.7,43.0,27.0,29.0,39.8,38.0
117,118,Rice,36.9,33.0,30.0,31.0,41.3,18.8
118,119,Vanderbilt,37.1,34.3,37.0,42.6,28.0,37.3
119,120,Missouri,37.1,32.7,28.0,39.0,34.7,32.3
120,121,Connecticut,38.7,33.7,44.0,39.0,38.5,--
121,122,N Mex State,39.0,46.7,48.0,35.5,40.4,--
122,123,Temple,39.9,45.0,49.0,36.0,42.8,37.1
123,124,Florida Intl,40.4,39.0,38.0,34.0,45.3,35.8
124,125,LA Monroe,41.9,39.3,59.0,32.5,54.3,42.0
125,126,Akron,42.4,33.0,45.0,41.3,43.3,41.3
126,127,Tulane,43.9,42.0,31.0,33.0,52.0,28.1
127,128,Arkansas St,45.4,37.0,31.0,45.0,45.8,38.2
128,129,U Mass,46.3,44.7,62.0,36.3,56.3,40.3
129,130,Kansas,48.0,43.7,55.0,40.3,53.8,46.0
