,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
85,78,Colorado St,1.0,1.0,1.0,1.0,1.0,1.3
86,78,Air Force,1.0,1.0,1.0,1.0,1.0,1.3
87,78,UNLV,1.0,1.0,1.0,1.0,1.0,0.8
88,78,S Florida,1.0,1.0,0.0,2.0,0.5,1.3
89,78,Texas A&M,1.0,0.7,0.0,1.5,0.5,1.4
90,78,Central Mich,1.0,1.0,2.0,2.0,0.5,2.5
91,78,Kansas St,1.0,1.0,0.0,1.0,1.0,1.2
92,78,Troy,1.0,1.0,1.0,0.0,1.5,1.3
93,78,Texas,1.0,1.3,2.0,1.0,1.0,1.8
94,95,Florida,0.8,0.3,0.0,0.7,1.0,1.3
95,95,Michigan,0.8,1.0,1.0,0.8,--,0.5
96,95,Nebraska,0.8,0.7,1.0,1.0,0.7,0.9
97,95,Georgia State,0.8,1.0,1.0,0.5,1.0,2.1
98,95,Connecticut,0.8,0.7,2.0,1.0,0.5,--
99,95,Stanford,0.8,0.7,0.0,0.0,1.0,1.2
100,101,Ohio,0.7,0.7,1.0,0.0,1.0,2.0
101,101,Old Dominion,0.7,0.7,0.0,0.0,1.0,--
102,101,N Illinois,0.7,0.7,0.0,1.0,0.5,1.2
103,101,App State,0.7,0.7,0.0,0.0,1.0,1.6
104,101,Liberty,0.7,0.7,0.0,1.0,0.5,1.1
105,101,Syracuse,0.7,0.7,1.0,0.5,1.0,2.2
106,101,Rice,0.7,0.7,1.0,0.0,1.0,1.8
107,101,Arizona St,0.7,0.7,0.0,0.0,2.0,3.3
108,101,Louisville,0.7,0.7,1.0,1.0,0.5,1.1
109,101,Memphis,0.7,0.7,1.0,1.0,0.0,1.8
110,101,LA Lafayette,0.7,0.7,1.0,1.0,0.5,2.1
111,101,Iowa State,0.7,0.7,1.0,0.0,1.0,1.4
112,101,Wisconsin,0.7,0.7,1.0,0.5,1.0,1.7
113,101,Auburn,0.7,0.7,1.0,0.5,1.0,1.2
114,101,San Jose St,0.7,0.7,0.0,--,0.7,1.4
115,101,Clemson,0.7,0.7,0.0,0.0,1.0,2.0
116,101,Miami (FL),0.7,0.7,0.0,0.5,1.0,1.5
117,101,Vanderbilt,0.7,0.7,1.0,0.5,1.0,1.0
118,119,Purdue,0.5,0.3,0.0,0.5,0.5,1.2
119,119,Nevada,0.5,0.5,0.0,--,0.5,1.0
120,119,W Kentucky,0.5,0.5,0.0,0.0,1.0,0.9
121,122,Ball State,0.3,0.3,1.0,1.0,0.0,2.1
122,122,Akron,0.3,0.3,1.0,0.0,0.5,1.0
123,122,Kentucky,0.3,0.3,0.0,0.5,0.0,2.0
124,122,Tennessee,0.3,0.3,1.0,0.0,1.0,1.0
125,122,Colorado,0.3,0.3,0.0,0.0,0.5,1.3
126,122,W Virginia,0.3,0.3,1.0,0.0,0.5,1.3
127,128,Coastal Car,0.0,0.0,0.0,0.0,0.0,2.2
128,128,GA Southern,0.0,0.0,0.0,0.0,0.0,2.2
129,128,Arizona,0.0,0.0,0.0,0.0,0.0,0.6
