,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
96,97,Mississippi,433.1,439.3,378.0,428.4,439.0,519.0
97,98,W Kentucky,434.9,390.7,504.0,434.8,435.0,359.5
98,99,Colorado,436.1,515.0,502.0,422.5,447.0,421.2
99,100,Hawaii,436.5,418.7,465.0,377.0,476.2,409.4
100,101,Texas,437.0,442.0,420.0,396.0,478.0,407.2
101,102,Maryland,442.0,461.0,481.0,422.6,466.3,430.0
102,103,E Michigan,446.8,513.7,495.0,403.0,481.8,494.3
103,104,Northwestern,452.0,433.3,497.0,376.8,546.0,341.2
104,105,Wake Forest,452.1,447.7,482.0,381.6,540.3,444.9
105,105,Central Mich,452.1,482.3,456.0,447.3,456.0,427.7
106,107,Tennessee,452.2,557.7,487.0,396.6,521.8,407.4
107,108,Ohio,452.6,492.7,452.0,468.0,440.2,389.0
108,109,GA Southern,453.0,345.7,354.0,398.8,496.4,322.1
109,110,N Illinois,458.4,517.7,372.0,384.8,517.4,418.8
110,111,Michigan St,459.6,532.3,451.0,500.8,426.6,397.4
111,112,Buffalo,461.4,441.3,536.0,432.8,484.4,360.4
112,113,Missouri,465.1,378.3,250.0,466.4,463.5,408.0
113,114,GA Tech,468.7,519.7,505.0,469.3,468.2,459.3
114,115,Connecticut,469.3,452.0,476.0,462.3,473.4,--
115,116,Tulane,471.9,337.3,382.0,400.3,529.2,423.4
116,117,Vanderbilt,475.0,479.0,413.0,486.2,452.7,487.9
117,118,N Mex State,481.0,508.7,587.0,467.0,488.0,--
118,119,Charlotte,482.2,480.3,504.0,494.3,472.6,419.7
119,120,LA Monroe,484.3,497.7,538.0,456.6,519.0,464.3
120,121,Akron,489.4,480.7,533.0,449.8,521.2,459.8
121,122,Virginia,492.9,575.7,423.0,425.6,577.0,454.3
122,123,TX Christian,498.3,487.7,682.0,466.4,538.3,350.9
123,124,S Florida,499.0,541.0,506.0,516.8,476.8,461.1
124,125,Florida Intl,507.3,478.3,414.0,452.3,551.4,417.5
125,126,U Mass,508.8,493.7,604.0,431.0,586.5,482.3
126,127,Kansas,517.6,537.7,574.0,479.5,548.0,459.2
127,128,Kent State,520.1,541.7,505.0,510.0,525.2,424.0
128,129,Duke,526.3,629.3,573.0,506.3,542.4,447.5
129,130,Arkansas St,552.2,419.3,372.0,593.3,519.4,476.8
