,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
120,120,Indiana,17.1,19.0,35.0,15.3,18.5,28.9
121,122,Arizona,16.4,16.7,34.0,15.3,17.3,17.4
122,123,Vanderbilt,16.4,18.0,28.0,17.4,14.7,14.8
123,124,Kansas,15.6,13.3,3.0,14.7,16.3,15.8
124,125,U Mass,15.0,15.7,17.0,22.5,7.5,3.0
125,126,Rice,14.6,18.0,24.0,18.3,11.8,23.4
126,127,Colorado,14.3,22.0,29.0,16.0,13.0,28.5
127,128,Connecticut,13.9,18.0,13.0,11.7,15.5,--
128,129,New Mexico,12.1,9.3,14.0,17.0,8.5,23.9
129,130,S Mississippi,10.3,7.7,10.0,7.3,12.5,25.4
