,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
91,92,Hawaii,31.4,31.7,27.0,23.0,37.0,27.6
92,93,UNLV,31.4,27.0,13.0,29.0,33.4,38.0
93,94,GA Tech,31.7,33.3,41.0,35.3,28.8,36.8
94,95,North Texas,31.8,18.3,17.0,35.3,29.0,44.1
95,96,Central Mich,31.9,33.0,30.0,29.8,33.6,30.2
96,97,GA Southern,32.3,26.3,30.0,27.5,36.2,20.3
97,98,Texas,32.5,39.3,57.0,28.4,36.6,28.5
98,99,Charlotte,32.6,37.0,42.0,32.3,32.8,32.5
99,100,Tennessee,32.8,45.0,41.0,27.8,39.0,30.1
100,101,LA Tech,32.9,35.7,32.0,33.3,32.6,34.3
101,102,Texas State,33.0,34.0,38.0,29.6,37.3,38.2
102,103,N Carolina,33.1,43.0,30.0,32.5,34.0,31.3
103,104,Buffalo,33.2,37.0,45.0,33.5,33.0,21.9
104,104,S Mississippi,33.2,33.3,27.0,29.8,36.0,34.4
105,106,W Michigan,33.3,38.7,40.0,32.2,34.8,34.2
106,107,Miami (FL),33.9,31.7,31.0,30.2,38.5,27.0
107,107,Virginia,33.9,44.7,28.0,23.8,46.5,31.2
108,109,Indiana,34.0,35.0,38.0,37.5,31.2,20.3
109,110,Texas Tech,34.8,38.3,38.0,34.0,35.4,37.1
110,111,Maryland,34.9,35.3,40.0,31.4,39.3,32.0
111,111,Bowling Grn,34.9,49.3,49.0,40.3,30.6,45.0
112,113,N Illinois,35.4,39.7,29.0,31.3,38.8,38.7
113,114,Missouri,36.8,33.0,28.0,36.8,36.8,32.3
114,114,Vanderbilt,36.8,38.7,34.0,41.2,28.0,37.3
115,114,Rice,36.8,34.3,42.0,33.8,39.2,18.8
116,117,S Florida,37.4,42.7,45.0,37.4,37.5,44.1
117,118,TX Christian,37.8,40.7,63.0,32.6,44.3,24.2
118,119,Tulane,37.9,21.7,20.0,29.8,44.4,28.1
119,120,LA Monroe,38.6,37.7,27.0,31.4,47.5,42.0
120,121,Duke,39.0,49.0,48.0,35.3,42.0,38.1
121,122,Connecticut,39.4,38.3,44.0,39.0,39.6,--
122,123,Kent State,39.8,42.7,54.0,35.0,42.2,38.0
123,124,Temple,40.1,43.7,37.0,36.3,43.2,37.1
124,125,N Mex State,40.8,47.3,59.0,35.3,43.5,--
125,126,Akron,41.4,40.3,45.0,38.8,43.6,41.3
126,127,Florida Intl,42.2,45.0,50.0,37.3,46.2,35.8
127,128,Arkansas St,43.3,34.3,24.0,45.8,41.4,38.2
128,129,U Mass,46.3,44.7,62.0,36.3,56.3,40.3
129,130,Kansas,47.4,48.7,56.0,39.0,54.2,46.0
