,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
47,48,Illinois,24.6,17.0,24.0,23.4,27.5,34.9
48,49,S Methodist,24.8,25.0,24.0,14.5,31.7,33.6
49,49,Fla Atlantic,24.8,27.7,31.0,13.5,32.3,17.4
50,49,Rutgers,24.8,34.3,31.0,32.3,13.5,32.1
51,52,Miss State,25.0,27.0,22.0,24.0,26.5,28.1
52,52,Wash State,25.0,18.0,24.0,31.7,15.0,38.5
53,52,Fresno St,25.0,31.3,27.0,15.0,31.7,30.0
54,55,Wyoming,25.3,19.3,24.0,12.0,29.7,21.0
55,56,Marshall,25.4,26.0,13.0,27.5,24.0,14.4
56,57,Oregon,25.5,26.0,31.0,21.5,29.5,28.3
57,58,San Jose St,25.8,28.7,32.0,31.0,24.5,19.9
58,58,Tennessee,25.8,27.3,20.0,22.3,31.0,30.1
59,60,S Carolina,26.4,25.0,45.0,15.0,34.0,36.0
60,60,Bowling Grn,26.4,24.0,35.0,28.5,25.0,45.0
61,62,UCLA,26.5,27.3,16.0,29.8,20.0,30.7
62,62,Pittsburgh,26.5,33.0,21.0,25.5,27.5,27.0
63,64,UAB,26.6,23.7,14.0,25.0,27.7,19.8
64,64,Miami (OH),26.6,17.7,13.0,17.0,29.0,26.7
65,66,N Carolina,26.7,29.0,35.0,24.5,31.0,31.3
66,67,TX-San Ant,26.8,30.3,46.0,15.0,34.7,27.1
67,68,California,27.0,28.7,21.0,21.5,32.5,26.5
68,68,Stanford,27.0,29.0,28.0,29.5,25.8,31.7
69,68,W Virginia,27.0,28.0,45.0,22.0,30.3,21.7
70,71,USC,27.3,33.7,42.0,34.0,14.0,26.0
71,72,GA Tech,27.4,33.7,27.0,37.0,21.0,36.8
72,73,Oregon St,27.8,27.3,31.0,25.5,29.3,33.3
73,74,Colorado,28.0,34.0,37.0,33.5,22.5,31.7
74,74,E Carolina,28.0,29.0,20.0,24.5,30.3,35.4
75,76,Nevada,28.5,32.3,28.0,28.0,28.7,23.3
76,77,Oklahoma,28.6,30.7,48.0,21.3,39.5,23.9
77,78,Charlotte,28.8,32.0,33.0,33.5,25.7,32.5
78,79,Texas,29.2,39.0,55.0,17.7,40.7,28.5
79,80,Ball State,29.4,19.3,20.0,19.0,36.3,25.8
80,81,New Mexico,29.6,29.7,31.0,31.5,28.3,32.6
81,82,LSU,30.0,30.3,42.0,22.5,35.0,34.9
82,83,Hawaii,30.2,20.7,24.0,20.5,36.7,27.6
83,84,W Michigan,30.6,21.7,45.0,24.0,35.0,34.2
84,85,Central FL,30.8,30.7,16.0,23.5,38.0,33.2
85,86,Duke,31.2,34.0,31.0,29.0,34.5,38.1
86,87,LA Tech,31.3,30.0,34.0,28.0,34.5,34.3
87,88,Indiana,31.8,31.0,24.0,38.0,29.7,20.3
88,89,Ohio,32.0,27.3,30.0,29.5,33.7,16.7
89,90,Navy,32.2,29.7,31.0,33.3,28.0,30.3
90,91,Utah State,32.3,35.3,34.0,30.5,34.0,35.2
91,92,Buffalo,32.4,35.3,48.0,26.0,36.7,21.9
92,92,Florida St,32.4,28.7,25.0,34.0,30.0,37.5
93,94,Northwestern,32.5,30.7,56.0,22.0,43.0,15.9
94,95,Central Mich,33.0,27.3,27.0,27.0,34.5,30.2
95,95,S Mississippi,33.0,37.7,26.0,23.5,39.3,34.4
96,97,Kent State,33.2,31.7,38.0,29.0,36.0,38.0
97,98,Miami (FL),33.8,30.3,30.0,30.3,44.0,27.0
98,99,Texas State,34.0,35.7,31.0,30.0,38.0,38.2
99,99,Old Dominion,34.0,27.7,20.0,35.0,33.8,--
100,101,GA Southern,34.2,29.3,27.0,30.5,36.7,20.3
101,101,Virginia,34.2,32.7,33.0,25.5,40.0,31.2
102,103,TX Christian,34.3,35.0,31.0,35.3,31.0,24.2
103,103,Arizona,34.3,37.7,34.0,36.0,32.5,39.8
104,105,Louisville,34.4,31.3,34.0,34.5,34.3,26.6
105,106,Mississippi,34.5,38.0,51.0,36.0,33.0,38.3
106,107,Middle Tenn,34.6,37.0,41.0,28.0,36.3,35.4
107,108,N Illinois,34.8,34.3,20.0,35.0,34.7,38.7
108,108,Maryland,34.8,44.3,66.0,30.3,41.5,32.0
109,110,Georgia State,35.2,33.3,21.0,32.3,38.0,31.7
110,111,Tulsa,35.4,36.0,29.0,36.0,34.5,21.6
111,112,Memphis,35.8,33.3,35.0,30.0,39.7,29.3
112,113,UNLV,36.8,36.7,24.0,48.0,33.0,38.0
113,113,North Texas,36.8,37.3,48.0,40.0,35.7,44.1
114,115,Texas Tech,36.8,47.3,52.0,36.5,37.0,37.1
115,116,N Mex State,37.5,44.3,55.0,35.5,38.5,--
116,117,Connecticut,37.8,27.0,27.0,36.5,38.5,--
117,118,Vanderbilt,38.8,44.0,42.0,43.7,31.5,37.3
118,119,Temple,39.2,37.0,52.0,29.5,45.7,37.1
119,120,Missouri,39.4,46.0,35.0,40.3,38.0,32.3
120,121,Rice,39.8,40.3,19.0,31.5,48.0,18.8
121,122,S Florida,40.8,39.3,41.0,42.0,40.3,44.1
122,123,U Mass,41.5,37.0,13.0,36.3,52.0,40.3
123,124,Florida Intl,42.2,44.7,45.0,34.0,47.7,35.8
124,125,W Kentucky,42.8,44.3,52.0,42.5,43.0,26.7
125,126,Akron,43.6,37.7,20.0,39.5,46.3,41.3
126,127,LA Monroe,43.8,43.3,55.0,35.5,52.0,42.0
127,128,Tulane,44.2,40.0,40.0,34.0,51.0,28.1
128,129,Kansas,51.3,52.0,59.0,45.0,53.3,46.0
129,130,Arkansas St,51.8,50.7,52.0,53.5,50.7,38.2
