,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
99,100,Utah State,--,0-0,0-0,0-0,10,118,93,2016,11
100,101,S Alabama,--,0-0,0-0,0-0,22,126,89,2016,11
101,102,Connecticut,--,0-0,0-0,0-0,42,122,100,2016,11
102,103,UNLV,--,0-0,0-0,0-0,7,111,101,2016,11
103,104,TX El Paso,--,0-0,0-0,0-0,86,117,104,2016,11
104,105,Idaho ,--,0-0,0-0,0-0,19,123,108,2016,11
105,106,Florida Intl,--,0-0,0-0,0-0,78,121,106,2016,11
106,107,Fla Atlantic,--,0-0,0-0,0-0,83,116,111,2016,11
107,108,Marshall,--,0-0,0-0,0-0,47,109,102,2016,11
108,109,Nevada,--,0-0,0-0,0-0,73,119,109,2016,11
109,110,San Jose St,--,0-0,0-0,0-0,78,121,114,2016,11
110,111,Texas State,--,0-0,0-0,0-0,85,125,110,2016,11
111,112,Rice,--,0-0,0-0,0-0,85,126,112,2016,11
112,113,Kansas,--,0-0,0-0,0-0,48,117,116,2016,11
113,114,Fresno St,--,0-0,0-0,0-0,91,119,113,2016,11
114,115,Bowling Grn,--,0-0,0-0,0-0,75,124,115,2016,11
115,116,LA Monroe,--,0-0,0-0,0-0,89,121,117,2016,11
116,117,N Mex State,--,0-0,0-0,0-0,93,127,118,2016,11
117,118,Buffalo,--,0-0,0-0,0-0,83,121,119,2016,11
118,119,Boston Col,-0.4,0-0,0-0,0-0,10,119,20,2016,11
119,120,GA Tech,-2.8,0-0,0-0,0-0,8,123,120,2016,11
120,121,Arkansas,-5.3,0-1,0-0,0-0,27,123,121,2016,11
121,122,N Carolina,-5.7,0-0,0-1,0-0,10,124,122,2016,11
122,123,VA Tech,-10.1,0-1,0-0,0-0,24,125,124,2016,11
123,124,Syracuse,-10.9,0-0,0-1,0-0,54,125,123,2016,11
124,125,Air Force,-13.7,0-0,0-1,0-0,40,126,125,2016,11
125,126,USC,-14.7,0-1,0-0,0-0,20,127,126,2016,11
126,127,Hawaii,-19.4,0-0,0-1,0-0,106,128,127,2016,11
127,128,Colorado St,-22.5,0-1,0-0,0-0,90,128,128,2016,11
