,Rank,Team,Rating,Hi,Low,Last,Season,Week
84,85,UNLV,-5.9,63,112,72,2015,10
85,86,Maryland,-6.7,68,112,79,2015,10
86,87,San Jose St,-6.9,71,117,88,2015,10
87,88,Troy,-7.5,1,113,98,2015,10
88,89,Kentucky,-7.7,44,93,75,2015,10
89,90,Florida Intl,-7.9,12,123,74,2015,10
90,91,Arkansas St,-8.6,7,116,71,2015,10
91,92,Akron,-9.4,67,111,87,2015,10
92,93,Tulsa,-9.4,54,98,84,2015,10
93,94,Wyoming,-10.3,94,128,99,2015,10
94,95,Rutgers,-10.6,31,103,97,2015,10
95,96,Nevada,-10.8,81,123,94,2015,10
96,97,Colorado St,-10.8,29,115,90,2015,10
97,98,Middle Tenn,-10.8,13,99,93,2015,10
98,99,Buffalo,-11.7,57,114,91,2015,10
99,100,Oregon St,-11.8,45,118,100,2015,10
100,101,TX-San Ant,-13.6,13,122,106,2015,10
101,102,Ohio,-13.6,50,114,104,2015,10
102,103,Army,-14.2,96,128,103,2015,10
103,104,U Mass,-14.6,62,127,102,2015,10
104,105,Ball State,-14.8,90,124,101,2015,10
105,106,LA Lafayette,-15.9,52,116,105,2015,10
106,107,Fla Atlantic,-16.3,84,118,117,2015,10
107,108,Tulane,-16.9,102,127,107,2015,10
108,109,Idaho ,-17.2,60,128,109,2015,10
109,110,New Mexico,-17.5,11,123,110,2015,10
110,111,S Alabama,-19.1,32,119,114,2015,10
111,112,Texas State,-19.7,71,124,108,2015,10
112,113,Georgia State,-19.7,63,125,115,2015,10
113,114,Kent State,-20.9,82,128,116,2015,10
114,115,S Methodist,-21.6,85,122,111,2015,10
115,116,Rice,-21.8,50,124,112,2015,10
116,117,Fresno St,-23.4,65,122,120,2015,10
117,118,LA Monroe,-24.5,42,128,118,2015,10
118,119,Miami (OH),-25.4,99,125,125,2015,10
119,120,E Michigan,-25.6,103,128,122,2015,10
120,121,Kansas,-26.5,62,127,119,2015,10
121,122,Hawaii,-27.2,69,128,113,2015,10
122,123,TX El Paso,-27.9,99,127,123,2015,10
123,124,Central FL,-29.6,70,128,121,2015,10
124,125,Old Dominion,-29.6,99,126,124,2015,10
125,126,N Mex State,-30.0,85,126,126,2015,10
126,127,Charlotte,-30.6,97,128,128,2015,10
127,128,North Texas,-31.4,61,128,127,2015,10
