,Rank,Team,Rating,Hi,Low,Last,Season,Week
112,113,Central FL,-10.4,45,115,100,2015,7
113,114,Fla Atlantic,-10.5,27,121,104,2015,7
114,115,Idaho ,-10.8,48,123,112,2015,7
115,116,Troy,-10.8,35,122,121,2015,7
116,117,S Alabama,-11.1,104,119,115,2015,7
117,118,Texas State,-11.2,14,128,107,2015,7
118,119,Marshall,-11.3,40,123,116,2015,7
119,120,Miami (OH),-11.6,114,124,119,2015,7
120,121,New Mexico,-13.4,82,124,122,2015,7
121,122,Old Dominion,-13.7,81,127,120,2015,7
122,123,Wyoming,-14.0,97,128,124,2015,7
123,124,E Michigan,-14.6,76,128,123,2015,7
124,125,TX El Paso,-15.8,4,128,125,2015,7
125,126,N Mex State,-16.6,29,127,126,2015,7
126,127,Georgia State,-18.8,86,128,128,2015,7
127,128,Charlotte,-19.3,78,128,127,2015,7
