,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
72,73,Iowa State,--,0-0,0-0,0-0,61,89,76,2015,13
73,74,Kentucky,--,0-0,0-0,0-0,26,75,71,2015,13
74,75,Marshall,--,0-0,0-0,0-0,47,106,75,2015,13
75,76,Wake Forest,--,0-0,0-0,0-0,13,92,78,2015,13
76,77,Connecticut,--,0-0,0-0,0-0,49,124,74,2015,13
77,78,Nevada,--,0-0,0-0,0-0,55,121,80,2015,13
78,79,Cincinnati,--,0-0,0-0,0-0,50,128,65,2015,13
79,80,UNLV,--,0-0,0-0,0-0,66,127,79,2015,13
80,81,Army,--,0-0,0-0,0-0,19,125,81,2015,13
81,82,New Mexico,--,0-0,0-0,0-0,28,119,83,2015,13
82,83,Syracuse,--,0-0,0-0,0-0,16,110,87,2015,13
83,84,Georgia State,--,0-0,0-0,0-0,69,128,85,2015,13
84,85,Middle Tenn,--,0-0,0-0,0-0,37,123,84,2015,13
85,86,Fla Atlantic,--,0-0,0-0,0-0,63,113,94,2015,13
86,87,Akron,--,0-0,0-0,0-0,28,120,82,2015,13
87,88,San Jose St,--,0-0,0-0,0-0,72,116,86,2015,13
88,89,Rutgers,--,0-0,0-0,0-0,42,105,90,2015,13
89,90,Ohio,--,0-0,0-0,0-0,27,127,88,2015,13
90,91,S Methodist,--,0-0,0-0,0-0,54,119,92,2015,13
91,92,Oregon St,--,0-0,0-0,0-0,65,116,91,2015,13
92,93,Buffalo,--,0-0,0-0,0-0,56,112,89,2015,13
93,94,LA Lafayette,--,0-0,0-0,0-0,47,109,95,2015,13
94,95,Wyoming,--,0-0,0-0,0-0,69,117,96,2015,13
95,96,S Alabama,--,0-0,0-0,0-0,73,118,93,2015,13
96,97,Rice,--,0-0,0-0,0-0,52,101,97,2015,13
97,98,Ball State,--,0-0,0-0,0-0,75,122,99,2015,13
98,99,Kansas,--,0-0,0-0,0-0,70,114,101,2015,13
99,100,E Michigan,--,0-0,0-0,0-0,70,128,103,2015,13
100,101,TX-San Ant,--,0-0,0-0,0-0,9,119,102,2015,13
101,102,Fresno St,--,0-0,0-0,0-0,74,120,98,2015,13
102,103,Idaho ,--,0-0,0-0,0-0,76,126,106,2015,13
103,104,Central FL,--,0-0,0-0,0-0,61,119,100,2015,13
104,105,N Mex State,--,0-0,0-0,0-0,82,126,111,2015,13
105,106,Florida Intl,--,0-0,0-0,0-0,8,107,105,2015,13
106,107,U Mass,--,0-0,0-0,0-0,64,122,104,2015,13
107,108,Hawaii,--,0-0,0-0,0-0,68,114,107,2015,13
108,109,Old Dominion,--,0-0,0-0,0-0,84,117,108,2015,13
109,110,Kent State,--,0-0,0-0,0-0,85,126,110,2015,13
110,111,LA Monroe,--,0-0,0-0,0-0,86,119,112,2015,13
111,112,Tulane,--,0-0,0-0,0-0,88,125,109,2015,13
112,113,Miami (OH),--,0-0,0-0,0-0,87,124,117,2015,13
113,114,North Texas,--,0-0,0-0,0-0,63,119,113,2015,13
114,115,Texas State,--,0-0,0-0,0-0,91,124,114,2015,13
115,116,TX El Paso,--,0-0,0-0,0-0,90,120,115,2015,13
116,117,Charlotte,--,0-0,0-0,0-0,92,128,116,2015,13
117,118,Louisville,-0.9,0-1,0-0,0-0,6,127,118,2015,13
118,119,BYU,-1.2,0-0,0-1,0-0,12,119,119,2015,13
119,120,Colorado,-2.5,0-0,0-0,0-0,8,128,122,2015,13
120,121,Penn State,-4.0,0-0,1-0,0-0,42,125,121,2015,13
121,122,Oklahoma,-4.4,0-1,0-0,0-0,12,124,123,2015,13
122,123,Texas Tech,-5.1,0-1,0-0,0-0,14,126,124,2015,13
123,124,N Carolina,-5.2,0-1,0-0,0-0,2,126,120,2015,13
124,125,Colorado St,-7.5,0-0,0-0,0-0,40,127,125,2015,13
125,126,Arizona St,-10.7,0-1,0-0,0-0,25,127,127,2015,13
126,127,Georgia,-11.0,0-1,0-0,0-0,6,128,126,2015,13
127,128,Bowling Grn,-14.5,0-1,0-0,0-0,20,128,128,2015,13
