,Rank,Team,Rating,Hi,Low,Last,Season,Week
113,114,Nevada,-11.6,62,125,115,2015,12
114,115,S Alabama,-12.3,104,119,114,2015,12
115,116,Florida Intl,-12.4,45,119,119,2015,12
116,117,Rice,-12.5,64,124,112,2015,12
117,118,Miami (OH),-12.8,114,124,120,2015,12
118,119,LA Lafayette,-12.8,36,123,116,2015,12
119,120,Idaho ,-13.0,48,123,123,2015,12
120,121,Army,-13.5,103,123,113,2015,12
121,122,Georgia State,-14.1,86,128,124,2015,12
122,123,E Michigan,-14.5,76,128,121,2015,12
123,124,N Mex State,-15.0,29,127,126,2015,12
124,125,Texas State,-15.2,14,128,122,2015,12
125,126,Charlotte,-15.8,78,128,128,2015,12
126,127,Old Dominion,-16.0,81,127,125,2015,12
127,128,TX El Paso,-16.4,4,128,127,2015,12
