,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
100,101,San Jose St,--,0-0,0-0,0-0,72,116,101,2015,5
101,102,New Mexico,--,0-0,0-0,0-0,28,119,102,2015,5
102,103,Kansas,--,0-0,0-0,0-0,70,114,70,2015,5
103,104,Old Dominion,--,0-0,0-0,0-0,84,117,92,2015,5
104,105,Rutgers,--,0-0,0-0,0-0,42,105,103,2015,5
105,106,Maryland,--,0-0,0-0,0-0,11,107,69,2015,5
106,107,TX-San Ant,--,0-0,0-0,0-0,9,119,104,2015,5
107,108,Kent State,--,0-0,0-0,0-0,85,126,108,2015,5
108,109,U Mass,--,0-0,0-0,0-0,64,122,118,2015,5
109,110,Illinois,--,0-0,0-0,0-0,26,124,107,2015,5
110,111,Wyoming,--,0-0,0-0,0-0,69,117,109,2015,5
111,112,Georgia State,--,0-0,0-0,0-0,69,128,106,2015,5
112,113,Arkansas St,--,0-0,0-0,0-0,64,127,114,2015,5
113,114,Idaho ,--,0-0,0-0,0-0,76,126,117,2015,5
114,115,TX El Paso,--,0-0,0-0,0-0,90,120,115,2015,5
115,116,Fresno St,--,0-0,0-0,0-0,74,120,110,2015,5
116,117,Texas State,--,0-0,0-0,0-0,91,124,111,2015,5
117,118,North Texas,--,0-0,0-0,0-0,63,119,112,2015,5
118,119,Charlotte,--,0-0,0-0,0-0,92,128,120,2015,5
119,120,N Mex State,--,0-0,0-0,0-0,82,126,121,2015,5
120,121,Tulane,--,0-0,0-0,0-0,88,125,119,2015,5
121,122,Miami (OH),--,0-0,0-0,0-0,87,124,122,2015,5
122,123,N Carolina,-0.5,0-1,0-0,0-0,2,126,123,2015,5
123,124,Colorado,-0.8,0-0,0-0,0-0,8,128,8,2015,5
124,125,Louisville,-1.4,0-1,0-0,0-0,6,127,124,2015,5
125,126,Colorado St,-2.6,0-0,0-0,0-0,40,127,126,2015,5
126,127,Arizona St,-5.5,0-1,0-0,0-0,25,127,127,2015,5
127,128,Bowling Grn,-15.6,0-1,0-0,0-0,20,128,128,2015,5
