,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
102,103,E Michigan,--,0-0,0-0,0-0,70,128,103,2015,12
103,104,U Mass,--,0-0,0-0,0-0,64,122,109,2015,12
104,105,Florida Intl,--,0-0,0-0,0-0,8,107,97,2015,12
105,106,Idaho ,--,0-0,0-0,0-0,76,126,106,2015,12
106,107,Hawaii,--,0-0,0-0,0-0,68,114,107,2015,12
107,108,Old Dominion,--,0-0,0-0,0-0,84,117,108,2015,12
108,109,Tulane,--,0-0,0-0,0-0,88,125,112,2015,12
109,110,Kent State,--,0-0,0-0,0-0,85,126,104,2015,12
110,111,N Mex State,--,0-0,0-0,0-0,82,126,111,2015,12
111,112,LA Monroe,--,0-0,0-0,0-0,86,119,110,2015,12
112,113,North Texas,--,0-0,0-0,0-0,63,119,118,2015,12
113,114,Texas State,--,0-0,0-0,0-0,91,124,115,2015,12
114,115,TX El Paso,--,0-0,0-0,0-0,90,120,117,2015,12
115,116,Charlotte,--,0-0,0-0,0-0,92,128,116,2015,12
116,117,Miami (OH),--,0-0,0-0,0-0,87,124,119,2015,12
117,118,Louisville,-0.3,0-1,0-0,0-0,6,127,13,2015,12
118,119,BYU,-0.5,0-1,0-0,0-0,12,119,51,2015,12
119,120,N Carolina,-2.5,0-1,0-0,0-0,2,126,120,2015,12
120,121,Penn State,-2.6,0-0,1-0,0-0,42,125,121,2015,12
121,122,Colorado,-2.9,0-0,0-0,0-0,8,128,122,2015,12
122,123,Oklahoma,-4.3,0-1,0-0,0-0,12,124,123,2015,12
123,124,Texas Tech,-5.8,0-1,0-0,0-0,14,126,124,2015,12
124,125,Colorado St,-6.5,0-0,0-0,0-0,40,127,125,2015,12
125,126,Georgia,-8.8,0-1,0-0,0-0,6,128,126,2015,12
126,127,Arizona St,-11.9,0-1,0-0,0-0,25,127,127,2015,12
127,128,Bowling Grn,-14.0,0-1,0-0,0-0,20,128,128,2015,12
