,Rank,Team,Rating,Hi,Low,Last,Season,Week
96,97,LA Monroe,-13.1,75,120,96,2013,14
97,98,Akron,-13.7,92,122,97,2013,14
98,99,Kansas,-14.4,64,107,83,2013,14
99,100,California,-15.0,33,106,102,2013,14
100,101,Hawaii,-15.5,58,115,100,2013,14
101,102,S Florida,-15.7,56,125,90,2013,14
102,103,Virginia,-15.8,44,106,99,2013,14
103,104,Tulsa,-16.7,55,120,105,2013,14
104,105,Connecticut,-17.1,60,125,112,2013,14
105,106,Rutgers,-18.1,10,112,101,2013,14
106,107,Army,-18.6,77,116,109,2013,14
107,108,Purdue,-18.6,37,116,113,2013,14
108,109,Texas State,-20.0,71,118,103,2013,14
109,110,Air Force,-20.9,72,116,104,2013,14
110,111,LA Tech,-21.0,94,114,108,2013,14
111,112,Georgia State,-21.3,2,125,114,2013,14
112,113,New Mexico,-22.2,83,113,110,2013,14
113,114,Ohio,-24.3,55,123,111,2013,14
114,115,UAB,-24.4,79,120,117,2013,14
115,116,Wyoming,-25.2,35,117,115,2013,14
116,117,N Mex State,-27.7,89,125,120,2013,14
117,118,W Michigan,-28.6,73,124,118,2013,14
118,119,TX El Paso,-31.9,65,119,116,2013,14
119,120,Idaho ,-34.4,52,124,124,2013,14
120,121,U Mass,-34.5,99,123,119,2013,14
121,122,Miami (OH),-34.6,80,124,121,2013,14
122,123,E Michigan,-37.3,98,125,122,2013,14
123,124,Florida Intl,-38.1,79,125,123,2013,14
124,125,S Mississippi,-39.9,61,125,125,2013,14
