,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
55,56,Vanderbilt,--,0-0,0-0,0-0,11,66,52,2013,14
56,57,Boise State,--,0-0,0-0,0-0,26,114,53,2013,14
57,58,Pittsburgh,--,0-0,0-0,0-0,21,82,57,2013,14
58,59,Toledo,--,0-0,0-0,0-0,56,100,60,2013,14
59,60,Northwestern,--,0-0,0-0,0-0,11,62,59,2013,14
60,61,Buffalo,--,0-0,0-0,0-0,60,123,63,2013,14
61,62,Ball State,--,0-0,0-0,0-0,46,118,61,2013,14
62,63,Michigan,--,0-0,0-0,0-0,22,112,64,2013,14
63,64,Marshall,--,0-0,0-0,0-0,21,104,66,2013,14
64,65,Rutgers,--,0-0,0-0,0-0,4,106,58,2013,14
65,66,TX-San Ant,--,0-0,0-0,0-0,57,104,72,2013,14
66,67,Navy,--,0-0,0-0,0-0,13,82,69,2013,14
67,68,Minnesota,--,0-0,0-0,0-0,8,114,65,2013,14
68,69,LA Lafayette,--,0-0,0-0,0-0,63,114,67,2013,14
69,70,North Texas,--,0-0,0-0,0-0,26,97,68,2013,14
70,71,S Florida,--,0-0,0-0,0-0,61,99,71,2013,14
71,72,San Jose St,--,0-0,0-0,0-0,58,114,75,2013,14
72,73,Arkansas St,--,0-0,0-0,0-0,36,105,74,2013,14
73,74,Boston Col,--,0-0,0-0,0-0,60,116,79,2013,14
74,75,Fla Atlantic,--,0-0,0-0,0-0,60,122,73,2013,14
75,76,S Methodist,--,0-0,0-0,0-0,61,114,78,2013,14
76,77,UNLV,--,0-0,0-0,0-0,63,125,83,2013,14
77,78,San Diego St,--,0-0,0-0,0-0,11,102,77,2013,14
78,79,Tennessee,--,0-0,0-0,0-0,42,82,76,2013,14
79,80,Indiana,--,0-0,0-0,0-0,12,87,87,2013,14
80,81,Wake Forest,--,0-0,0-0,0-0,62,117,81,2013,14
81,82,Virginia,--,0-0,0-0,0-0,52,90,85,2013,14
82,83,Wyoming,--,0-0,0-0,0-0,15,108,82,2013,14
83,84,Kent State,--,0-0,0-0,0-0,67,120,102,2013,14
84,85,Middle Tenn,--,0-0,0-0,0-0,75,122,90,2013,14
85,86,NC State,--,0-0,0-0,0-0,38,104,86,2013,14
86,87,Akron,--,0-0,0-0,0-0,71,124,88,2013,14
87,88,S Alabama,--,0-0,0-0,0-0,63,121,89,2013,14
88,89,Tulane,--,0-0,0-0,0-0,70,121,92,2013,14
89,90,Troy,--,0-0,0-0,0-0,55,112,94,2013,14
90,91,Iowa State,--,0-0,0-0,0-0,29,95,93,2013,14
91,92,Air Force,--,0-0,0-0,0-0,67,102,95,2013,14
92,93,Kansas,--,0-0,0-0,0-0,63,93,80,2013,14
93,94,LA Monroe,--,0-0,0-0,0-0,72,109,84,2013,14
94,95,Ohio,--,0-0,0-0,0-0,56,122,97,2013,14
95,96,Nevada,--,0-0,0-0,0-0,55,114,98,2013,14
96,97,Purdue,--,0-0,0-0,0-0,79,117,100,2013,14
97,98,Tulsa,--,0-0,0-0,0-0,45,123,103,2013,14
98,99,Temple,--,0-0,0-0,0-0,62,106,99,2013,14
99,100,California,--,0-0,0-0,0-0,58,100,91,2013,14
100,101,Hawaii,--,0-0,0-0,0-0,72,115,101,2013,14
101,102,New Mexico,--,0-0,0-0,0-0,81,116,96,2013,14
102,103,Texas State,--,0-0,0-0,0-0,76,110,104,2013,14
103,104,Connecticut,--,0-0,0-0,0-0,56,122,110,2013,14
104,105,Central Mich,--,0-0,0-0,0-0,85,121,106,2013,14
105,106,Georgia State,--,0-0,0-0,0-0,78,119,109,2013,14
106,107,W Michigan,--,0-0,0-0,0-0,80,121,107,2013,14
107,108,UAB,--,0-0,0-0,0-0,88,114,111,2013,14
108,109,U Mass,--,0-0,0-0,0-0,90,123,105,2013,14
109,110,TX El Paso,--,0-0,0-0,0-0,64,110,108,2013,14
110,111,E Michigan,--,0-0,0-0,0-0,88,119,112,2013,14
111,112,Miami (OH),--,0-0,0-0,0-0,93,123,113,2013,14
112,113,Idaho ,--,0-0,0-0,0-0,92,122,114,2013,14
113,114,S Mississippi,--,0-0,0-0,0-0,84,116,116,2013,14
114,115,N Mex State,--,0-0,0-0,0-0,95,125,115,2013,14
115,116,Florida Intl,--,0-0,0-0,0-0,89,119,117,2013,14
116,117,Texas Tech,-1.1,0-1,0-0,0-0,2,117,19,2013,14
117,118,Memphis,-4.4,0-0,0-1,0-0,65,119,118,2013,14
118,119,Syracuse,-6.6,0-0,0-1,0-0,13,124,119,2013,14
119,120,Arkansas,-6.8,0-0,0-1,0-0,40,123,121,2013,14
120,121,Oklahoma,-6.9,0-1,0-0,0-0,10,121,120,2013,14
121,122,Kentucky,-14.1,0-0,0-1,0-0,69,125,122,2013,14
122,123,Colorado St,-24.8,0-1,0-0,0-0,65,125,123,2013,14
123,124,LA Tech,-33.2,0-0,0-1,0-0,77,125,124,2013,14
124,125,W Virginia,-40.3,0-1,0-0,0-0,24,125,125,2013,14
