,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
62,63,Northwestern,--,0-0,0-0,0-0,8,80,58,2011,8
63,64,Wake Forest,--,0-0,0-0,0-0,46,116,61,2011,8
64,65,S Florida,--,0-0,0-0,0-0,7,70,56,2011,8
65,66,Air Force,--,0-0,0-0,0-0,24,80,66,2011,8
66,67,Vanderbilt,--,0-0,0-0,0-0,37,73,71,2011,8
67,68,Florida Intl,--,0-0,0-0,0-0,7,117,70,2011,8
68,69,Utah State,--,0-0,0-0,0-0,10,106,51,2011,8
69,70,Connecticut,--,0-0,0-0,0-0,40,76,64,2011,8
70,71,Wash State,--,0-0,0-0,0-0,40,120,68,2011,8
71,72,Oregon St,--,0-0,0-0,0-0,5,108,75,2011,8
72,73,Ohio,--,0-0,0-0,0-0,16,109,67,2011,8
73,74,W Michigan,--,0-0,0-0,0-0,47,106,48,2011,8
74,75,Iowa,--,0-0,0-0,0-0,25,89,72,2011,8
75,76,Arkansas St,--,0-0,0-0,0-0,59,113,85,2011,8
76,77,Middle Tenn,--,0-0,0-0,0-0,61,97,76,2011,8
77,78,Mississippi,--,0-0,0-0,0-0,49,101,80,2011,8
78,79,Virginia,--,0-0,0-0,0-0,33,114,77,2011,8
79,80,LA Monroe,--,0-0,0-0,0-0,62,109,99,2011,8
80,81,Miami (OH),--,0-0,0-0,0-0,15,104,86,2011,8
81,82,Hawaii,--,0-0,0-0,0-0,36,104,82,2011,8
82,83,Troy,--,0-0,0-0,0-0,70,104,83,2011,8
83,84,Pittsburgh,--,0-0,0-0,0-0,31,118,79,2011,8
84,85,Central FL,--,0-0,0-0,0-0,22,90,78,2011,8
85,86,Iowa State,--,0-0,0-0,0-0,25,111,74,2011,8
86,87,Bowling Grn,--,0-0,0-0,0-0,2,109,88,2011,8
87,88,NC State,--,0-0,0-0,0-0,18,88,84,2011,8
88,89,San Jose St,--,0-0,0-0,0-0,61,115,90,2011,8
89,90,Idaho ,--,0-0,0-0,0-0,71,114,81,2011,8
90,91,N Mex State,--,0-0,0-0,0-0,27,119,93,2011,8
91,92,Marshall,--,0-0,0-0,0-0,17,105,91,2011,8
92,93,Syracuse,--,0-0,0-0,0-0,8,95,92,2011,8
93,94,Rice,--,0-0,0-0,0-0,70,106,96,2011,8
94,95,Boston Col,--,0-0,0-0,0-0,50,106,94,2011,8
95,96,UAB,--,0-0,0-0,0-0,59,107,95,2011,8
96,97,Tulane,--,0-0,0-0,0-0,16,112,97,2011,8
97,98,E Michigan,--,0-0,0-0,0-0,63,120,101,2011,8
98,99,Buffalo,--,0-0,0-0,0-0,82,113,98,2011,8
99,100,Kent State,--,0-0,0-0,0-0,72,110,103,2011,8
100,101,North Texas,--,0-0,0-0,0-0,74,118,100,2011,8
101,102,Minnesota,--,0-0,0-0,0-0,9,104,104,2011,8
102,103,Fla Atlantic,--,0-0,0-0,0-0,83,115,102,2011,8
103,104,Central Mich,--,0-0,0-0,0-0,77,112,105,2011,8
104,105,Army,--,0-0,0-0,0-0,89,115,108,2011,8
105,106,Wyoming,--,0-0,0-0,0-0,62,115,106,2011,8
106,107,Kansas,--,0-0,0-0,0-0,62,109,107,2011,8
107,108,Akron,--,0-0,0-0,0-0,87,118,109,2011,8
108,109,Memphis,--,0-0,0-0,0-0,84,117,111,2011,8
109,110,UNLV,--,0-0,0-0,0-0,85,117,110,2011,8
110,111,New Mexico,--,0-0,0-0,0-0,81,113,112,2011,8
111,112,Colorado,-1.2,0-0,0-0,0-0,7,112,10,2011,8
112,113,E Carolina,-6.3,0-1,0-0,0-0,80,118,114,2011,8
113,114,Kentucky,-6.8,0-0,0-0,0-0,14,119,115,2011,8
114,115,Ball State,-7.0,0-0,0-0,0-0,94,117,113,2011,8
115,116,Texas,-11.1,0-1,0-0,0-0,9,116,116,2011,8
116,117,Indiana,-19.4,0-0,0-0,0-0,88,120,118,2011,8
117,118,N Illinois,-20.4,0-1,0-0,0-0,34,120,120,2011,8
118,119,W Kentucky,-21.3,0-0,0-0,0-0,106,120,119,2011,8
119,120,Colorado St,-21.8,0-0,0-0,0-0,95,120,117,2011,8
