,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
44,45,Nebraska,--,0-0,0-0,0-0,16,100,19,2011,6
45,46,Cincinnati,--,0-0,0-0,0-0,14,94,88,2011,6
46,47,W Michigan,--,0-0,0-0,0-0,47,106,59,2011,6
47,48,Louisville,--,0-0,0-0,0-0,30,113,46,2011,6
48,49,Rutgers,--,0-0,0-0,0-0,4,78,42,2011,6
49,50,LA Tech,--,0-0,0-0,0-0,17,79,43,2011,6
50,51,Utah State,--,0-0,0-0,0-0,10,106,41,2011,6
51,52,Florida Intl,--,0-0,0-0,0-0,7,117,40,2011,6
52,53,Houston,--,0-0,0-0,0-0,10,63,37,2011,6
53,54,Fresno St,--,0-0,0-0,0-0,43,96,44,2011,6
54,55,Connecticut,--,0-0,0-0,0-0,40,76,45,2011,6
55,56,Pittsburgh,--,0-0,0-0,0-0,31,118,47,2011,6
56,57,S Florida,--,0-0,0-0,0-0,7,70,18,2011,6
57,58,Duke,--,0-0,0-0,0-0,55,93,64,2011,6
58,59,Arizona,--,0-0,0-0,0-0,17,96,63,2011,6
59,60,Michigan,--,0-0,0-0,0-0,17,61,52,2011,6
60,61,Illinois,--,0-0,0-0,0-0,24,70,54,2011,6
61,62,Maryland,--,0-0,0-0,0-0,32,83,57,2011,6
62,63,Ohio,--,0-0,0-0,0-0,16,109,61,2011,6
63,64,Northwestern,--,0-0,0-0,0-0,8,80,79,2011,6
64,65,California,--,0-0,0-0,0-0,23,97,68,2011,6
65,66,Wake Forest,--,0-0,0-0,0-0,46,116,84,2011,6
66,67,LA Lafayette,--,0-0,0-0,0-0,17,116,66,2011,6
67,68,San Diego St,--,0-0,0-0,0-0,41,109,81,2011,6
68,69,Nevada,--,0-0,0-0,0-0,23,109,80,2011,6
69,70,Troy,--,0-0,0-0,0-0,70,104,72,2011,6
70,71,Vanderbilt,--,0-0,0-0,0-0,37,73,65,2011,6
71,72,Wash State,--,0-0,0-0,0-0,40,120,95,2011,6
72,73,Wyoming,--,0-0,0-0,0-0,62,115,62,2011,6
73,74,Virginia,--,0-0,0-0,0-0,33,114,78,2011,6
74,75,S Mississippi,--,0-0,0-0,0-0,14,95,73,2011,6
75,76,Middle Tenn,--,0-0,0-0,0-0,61,97,67,2011,6
76,77,Mississippi,--,0-0,0-0,0-0,49,101,101,2011,6
77,78,Oregon St,--,0-0,0-0,0-0,5,108,96,2011,6
78,79,Central FL,--,0-0,0-0,0-0,22,90,71,2011,6
79,80,USC,--,0-0,0-0,0-0,11,80,76,2011,6
80,81,Iowa,--,0-0,0-0,0-0,25,89,74,2011,6
81,82,Bowling Grn,--,0-0,0-0,0-0,2,109,36,2011,6
82,83,Miami (OH),--,0-0,0-0,0-0,15,104,75,2011,6
83,84,Miami (FL),--,0-0,0-0,0-0,17,84,82,2011,6
84,85,Idaho ,--,0-0,0-0,0-0,71,114,92,2011,6
85,86,Hawaii,--,0-0,0-0,0-0,36,104,104,2011,6
86,87,NC State,--,0-0,0-0,0-0,18,88,86,2011,6
87,88,Purdue,--,0-0,0-0,0-0,23,89,83,2011,6
88,89,TX El Paso,--,0-0,0-0,0-0,60,107,87,2011,6
89,90,Arkansas St,--,0-0,0-0,0-0,59,113,77,2011,6
90,91,Ohio State,--,0-0,0-0,0-0,15,91,85,2011,6
91,92,San Jose St,--,0-0,0-0,0-0,61,115,99,2011,6
92,93,N Mex State,--,0-0,0-0,0-0,27,119,91,2011,6
93,94,UAB,--,0-0,0-0,0-0,59,107,93,2011,6
94,95,Syracuse,--,0-0,0-0,0-0,8,95,90,2011,6
95,96,Buffalo,--,0-0,0-0,0-0,82,113,89,2011,6
96,97,E Michigan,--,0-0,0-0,0-0,63,120,97,2011,6
97,98,Tulane,--,0-0,0-0,0-0,16,112,58,2011,6
98,99,Marshall,--,0-0,0-0,0-0,17,105,105,2011,6
99,100,Rice,--,0-0,0-0,0-0,70,106,94,2011,6
100,101,LA Monroe,--,0-0,0-0,0-0,62,109,98,2011,6
101,102,Minnesota,--,0-0,0-0,0-0,9,104,29,2011,6
102,103,Kent State,--,0-0,0-0,0-0,72,110,107,2011,6
103,104,Fla Atlantic,--,0-0,0-0,0-0,83,115,102,2011,6
104,105,North Texas,--,0-0,0-0,0-0,74,118,103,2011,6
105,106,Boston Col,--,0-0,0-0,0-0,50,106,100,2011,6
106,107,Central Mich,--,0-0,0-0,0-0,77,112,106,2011,6
107,108,Kansas,--,0-0,0-0,0-0,62,109,108,2011,6
108,109,Akron,--,0-0,0-0,0-0,87,118,111,2011,6
109,110,UNLV,--,0-0,0-0,0-0,85,117,110,2011,6
110,111,Army,--,0-0,0-0,0-0,89,115,109,2011,6
111,112,Memphis,--,0-0,0-0,0-0,84,117,113,2011,6
112,113,New Mexico,--,0-0,0-0,0-0,81,113,112,2011,6
113,114,Ball State,-4.5,0-0,0-0,0-0,94,117,114,2011,6
114,115,E Carolina,-8.7,0-1,0-0,0-0,80,118,115,2011,6
115,116,Kentucky,-10.6,0-0,0-0,0-0,14,119,116,2011,6
116,117,Indiana,-17.3,0-0,0-0,0-0,88,120,117,2011,6
117,118,W Kentucky,-18.5,0-0,0-0,0-0,106,120,119,2011,6
118,119,Colorado St,-18.8,0-1,0-0,0-0,95,120,118,2011,6
119,120,N Illinois,-22.4,0-1,0-0,0-0,34,120,120,2011,6
