,Rank,Team,Rating,Hi,Low,Last,Season,Week
63,64,Kentucky,-1.2,44,82,69,2017,8
64,65,Houston,-1.6,23,77,35,2017,8
65,66,Army,-1.6,6,94,66,2017,8
66,67,Arkansas St,-1.7,42,99,77,2017,8
67,68,App State,-2.1,15,104,62,2017,8
68,69,TX-San Ant,-2.2,41,120,63,2017,8
69,70,Tulane,-2.4,56,111,56,2017,8
70,71,Arkansas,-2.6,7,100,72,2017,8
71,72,E Michigan,-2.6,55,114,88,2017,8
72,73,UNLV,-3.0,72,127,93,2017,8
73,74,Nebraska,-3.5,38,90,60,2017,8
74,75,Akron,-3.6,74,123,75,2017,8
75,76,Utah State,-3.9,49,126,59,2017,8
76,77,Maryland,-4.0,12,107,50,2017,8
77,78,S Mississippi,-4.4,54,112,83,2017,8
78,79,Colorado,-4.6,7,82,70,2017,8
79,80,N Carolina,-4.9,49,107,81,2017,8
80,81,Air Force,-5.2,10,95,58,2017,8
81,82,Mississippi,-5.3,46,97,94,2017,8
82,83,Buffalo,-5.3,60,121,78,2017,8
83,84,Troy,-5.4,29,92,67,2017,8
84,85,Rutgers,-5.5,53,116,85,2017,8
85,86,Pittsburgh,-5.7,29,114,73,2017,8
86,87,North Texas,-5.7,40,126,80,2017,8
87,88,Tulsa,-5.8,61,121,95,2017,8
88,89,Baylor,-6.2,57,124,90,2017,8
89,90,Ohio,-6.7,19,127,97,2017,8
90,91,LA Tech,-6.9,61,114,91,2017,8
91,92,New Mexico,-7.7,73,125,74,2017,8
92,93,N Mex State,-8.4,70,118,86,2017,8
93,94,Tennessee,-8.6,21,103,84,2017,8
94,95,Wyoming,-9.4,39,123,99,2017,8
95,96,S Alabama,-10.2,40,126,109,2017,8
96,97,Vanderbilt,-11.7,23,110,89,2017,8
97,98,W Kentucky,-12.2,88,116,104,2017,8
98,99,BYU,-12.9,53,127,105,2017,8
99,100,Middle Tenn,-12.9,70,111,92,2017,8
100,101,Cincinnati,-13.2,81,124,96,2017,8
101,102,Temple,-13.5,48,115,101,2017,8
102,103,Georgia State,-13.8,85,130,108,2017,8
103,104,Missouri,-14.5,2,117,106,2017,8
104,105,Miami (OH),-14.7,82,117,100,2017,8
105,106,Illinois,-14.7,59,110,102,2017,8
106,107,Nevada,-15.0,64,115,113,2017,8
107,108,Idaho ,-15.6,80,126,110,2017,8
108,109,LA Monroe,-15.8,36,114,98,2017,8
109,110,UAB,-16.1,73,129,107,2017,8
110,111,LA Lafayette,-16.4,8,122,114,2017,8
111,112,Oregon St,-16.6,43,129,112,2017,8
112,113,Florida Intl,-17.0,89,129,119,2017,8
113,114,Central Mich,-18.2,35,127,103,2017,8
114,115,Bowling Grn,-19.6,81,126,116,2017,8
115,116,U Mass,-19.6,59,128,111,2017,8
116,117,Connecticut,-21.1,87,126,124,2017,8
117,118,Kent State,-21.1,87,128,118,2017,8
118,119,Hawaii,-21.6,96,125,115,2017,8
119,120,Ball State,-21.9,63,130,117,2017,8
120,121,GA Southern,-24.2,2,127,122,2017,8
121,122,TX El Paso,-25.2,73,130,127,2017,8
122,123,Rice,-26.3,77,130,123,2017,8
123,124,Old Dominion,-26.5,99,125,120,2017,8
124,125,E Carolina,-27.7,70,130,126,2017,8
125,126,Kansas,-28.5,98,127,121,2017,8
126,127,Charlotte,-29.3,109,130,129,2017,8
127,128,Texas State,-30.6,83,129,128,2017,8
128,129,Coastal Car,-31.0,76,129,125,2017,8
129,130,San Jose St,-32.5,81,130,130,2017,8
