,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
51,52,Houston,--,0-0,0-0,0-0,31,95,51,2010,12
52,53,GA Tech,--,0-0,0-0,0-0,14,102,54,2010,12
53,54,Tulsa,--,0-0,0-0,0-0,33,96,60,2010,12
54,55,Penn State,--,0-0,0-0,0-0,15,68,56,2010,12
55,56,S Mississippi,--,0-0,0-0,0-0,56,118,70,2010,12
56,57,N Illinois,--,0-0,0-0,0-0,27,119,55,2010,12
57,58,W Michigan,--,0-0,0-0,0-0,50,109,61,2010,12
58,59,UCLA,--,0-0,0-0,0-0,22,101,62,2010,12
59,60,Boston Col,--,0-0,0-0,0-0,33,94,63,2010,12
60,61,Washington,--,0-0,0-0,0-0,5,71,66,2010,12
61,62,Kentucky,--,0-0,0-0,0-0,12,103,59,2010,12
62,63,Florida Intl,--,0-0,0-0,0-0,52,114,72,2010,12
63,64,Fresno St,--,0-0,0-0,0-0,22,116,65,2010,12
64,65,Troy,--,0-0,0-0,0-0,5,79,64,2010,12
65,66,Central Mich,--,0-0,0-0,0-0,31,106,69,2010,12
66,67,Toledo,--,0-0,0-0,0-0,47,116,50,2010,12
67,68,Virginia,--,0-0,0-0,0-0,22,81,67,2010,12
68,69,Northwestern,--,0-0,0-0,0-0,17,119,68,2010,12
69,70,Cincinnati,--,0-0,0-0,0-0,16,102,57,2010,12
70,71,Mississippi,--,0-0,0-0,0-0,40,93,46,2010,12
71,72,E Carolina,--,0-0,0-0,0-0,56,119,76,2010,12
72,73,BYU,--,0-0,0-0,0-0,8,93,88,2010,12
73,74,Minnesota,--,0-0,0-0,0-0,2,83,83,2010,12
74,75,Ohio,--,0-0,0-0,0-0,66,120,71,2010,12
75,76,Duke,--,0-0,0-0,0-0,61,88,74,2010,12
76,77,California,--,0-0,0-0,0-0,30,87,75,2010,12
77,78,S Methodist,--,0-0,0-0,0-0,17,87,73,2010,12
78,79,North Texas,--,0-0,0-0,0-0,73,111,81,2010,12
79,80,UAB,--,0-0,0-0,0-0,67,114,78,2010,12
80,81,Wash State,--,0-0,0-0,0-0,66,115,95,2010,12
81,82,Tulane,--,0-0,0-0,0-0,63,120,79,2010,12
82,83,Idaho ,--,0-0,0-0,0-0,8,105,80,2010,12
83,84,W Kentucky,--,0-0,0-0,0-0,71,117,85,2010,12
84,85,Kent State,--,0-0,0-0,0-0,70,110,82,2010,12
85,86,Utah State,--,0-0,0-0,0-0,13,97,86,2010,12
86,87,Arkansas St,--,0-0,0-0,0-0,70,106,84,2010,12
87,88,Vanderbilt,--,0-0,0-0,0-0,24,89,87,2010,12
88,89,Miami (OH),--,0-0,0-0,0-0,10,108,90,2010,12
89,90,Connecticut,--,0-0,0-0,0-0,32,104,89,2010,12
90,91,Purdue,--,0-0,0-0,0-0,55,98,93,2010,12
91,92,Ball State,--,0-0,0-0,0-0,67,115,94,2010,12
92,93,Bowling Grn,--,0-0,0-0,0-0,77,103,92,2010,12
93,94,LA Lafayette,--,0-0,0-0,0-0,79,113,96,2010,12
94,95,TX El Paso,--,0-0,0-0,0-0,82,119,97,2010,12
95,96,Marshall,--,0-0,0-0,0-0,82,120,98,2010,12
96,97,Indiana,--,0-0,0-0,0-0,47,118,77,2010,12
97,98,Kansas,--,0-0,0-0,0-0,41,117,103,2010,12
98,99,San Jose St,--,0-0,0-0,0-0,80,115,99,2010,12
99,100,Wyoming,--,0-0,0-0,0-0,78,100,91,2010,12
100,101,Buffalo,--,0-0,0-0,0-0,69,109,101,2010,12
101,102,Middle Tenn,--,0-0,0-0,0-0,64,115,100,2010,12
102,103,Wake Forest,--,0-0,0-0,0-0,10,107,104,2010,12
103,104,LA Monroe,--,0-0,0-0,0-0,58,111,102,2010,12
104,105,Akron,--,0-0,0-0,0-0,70,108,105,2010,12
105,106,E Michigan,--,0-0,0-0,0-0,85,119,106,2010,12
106,107,Memphis,--,0-0,0-0,0-0,87,114,108,2010,12
107,108,N Mex State,--,0-0,0-0,0-0,60,118,107,2010,12
108,109,UNLV,--,0-0,0-0,0-0,82,109,109,2010,12
109,110,New Mexico,--,0-0,0-0,0-0,90,116,110,2010,12
110,111,Michigan St,-0.7,0-0,0-0,0-0,8,113,111,2010,12
111,112,Rutgers,-3.0,0-0,0-0,0-0,47,114,114,2010,12
112,113,Iowa State,-3.3,0-0,0-1,0-0,7,118,112,2010,12
113,114,Fla Atlantic,-5.8,0-0,0-0,0-0,96,118,116,2010,12
114,115,Army,-6.1,0-0,0-0,0-0,71,117,115,2010,12
115,116,Baylor,-6.1,0-0,0-1,0-0,49,116,113,2010,12
116,117,LA Tech,-13.6,0-0,0-0,0-0,78,119,118,2010,12
117,118,Rice,-15.0,0-0,0-1,0-0,100,118,117,2010,12
118,119,Notre Dame,-16.0,0-1,0-0,0-0,21,119,119,2010,12
119,120,Colorado St,-24.7,0-0,0-1,0-0,90,120,120,2010,12
