,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
33,34,Ohio State,--,0-0,0-0,0-0,4,56,36,2010,9
34,35,S Carolina,--,0-0,0-0,0-0,5,119,37,2010,9
35,36,Hawaii,--,0-0,0-0,0-0,36,112,50,2010,9
36,37,Wisconsin,--,0-0,0-0,0-0,9,46,44,2010,9
37,38,Troy,--,0-0,0-0,0-0,5,79,34,2010,9
38,39,Florida,--,0-0,0-0,0-0,2,41,38,2010,9
39,40,Nevada,--,0-0,0-0,0-0,21,111,39,2010,9
40,41,Michigan,--,0-0,0-0,0-0,21,119,35,2010,9
41,42,Georgia,--,0-0,0-0,0-0,8,63,51,2010,9
42,43,Louisville,--,0-0,0-0,0-0,26,75,45,2010,9
43,44,Temple,--,0-0,0-0,0-0,41,114,69,2010,9
44,45,Arizona St,--,0-0,0-0,0-0,30,66,31,2010,9
45,46,Virginia,--,0-0,0-0,0-0,22,81,46,2010,9
46,47,Mississippi,--,0-0,0-0,0-0,40,93,47,2010,9
47,48,Central FL,--,0-0,0-0,0-0,13,71,42,2010,9
48,49,Air Force,--,0-0,0-0,0-0,19,51,40,2010,9
49,50,W Michigan,--,0-0,0-0,0-0,50,109,68,2010,9
50,51,Syracuse,--,0-0,0-0,0-0,10,78,61,2010,9
51,52,S Florida,--,0-0,0-0,0-0,21,80,71,2010,9
52,53,Toledo,--,0-0,0-0,0-0,47,116,54,2010,9
53,54,Penn State,--,0-0,0-0,0-0,15,68,64,2010,9
54,55,Tennessee,--,0-0,0-0,0-0,22,60,53,2010,9
55,56,W Virginia,--,0-0,0-0,0-0,13,108,52,2010,9
56,57,N Illinois,--,0-0,0-0,0-0,27,119,58,2010,9
57,58,GA Tech,--,0-0,0-0,0-0,14,102,49,2010,9
58,59,Northwestern,--,0-0,0-0,0-0,17,119,55,2010,9
59,60,Cincinnati,--,0-0,0-0,0-0,16,102,59,2010,9
60,61,UCLA,--,0-0,0-0,0-0,22,101,43,2010,9
61,62,Washington,--,0-0,0-0,0-0,5,71,41,2010,9
62,63,Tulsa,--,0-0,0-0,0-0,33,96,60,2010,9
63,64,San Diego St,--,0-0,0-0,0-0,30,100,48,2010,9
64,65,S Methodist,--,0-0,0-0,0-0,17,87,63,2010,9
65,66,Houston,--,0-0,0-0,0-0,31,95,89,2010,9
66,67,Kentucky,--,0-0,0-0,0-0,12,103,67,2010,9
67,68,Fresno St,--,0-0,0-0,0-0,22,116,62,2010,9
68,69,Boston Col,--,0-0,0-0,0-0,33,94,66,2010,9
69,70,Central Mich,--,0-0,0-0,0-0,31,106,57,2010,9
70,71,California,--,0-0,0-0,0-0,30,87,72,2010,9
71,72,Idaho ,--,0-0,0-0,0-0,8,105,70,2010,9
72,73,Florida Intl,--,0-0,0-0,0-0,52,114,75,2010,9
73,74,S Mississippi,--,0-0,0-0,0-0,56,118,74,2010,9
74,75,E Carolina,--,0-0,0-0,0-0,56,119,73,2010,9
75,76,Ohio,--,0-0,0-0,0-0,66,120,84,2010,9
76,77,Indiana,--,0-0,0-0,0-0,47,118,65,2010,9
77,78,Minnesota,--,0-0,0-0,0-0,2,83,77,2010,9
78,79,Vanderbilt,--,0-0,0-0,0-0,24,89,78,2010,9
79,80,Purdue,--,0-0,0-0,0-0,55,98,56,2010,9
80,81,Tulane,--,0-0,0-0,0-0,63,120,87,2010,9
81,82,W Kentucky,--,0-0,0-0,0-0,71,117,95,2010,9
82,83,Wyoming,--,0-0,0-0,0-0,78,100,83,2010,9
83,84,Duke,--,0-0,0-0,0-0,61,88,76,2010,9
84,85,Arkansas St,--,0-0,0-0,0-0,70,106,79,2010,9
85,86,UAB,--,0-0,0-0,0-0,67,114,91,2010,9
86,87,Kent State,--,0-0,0-0,0-0,70,110,93,2010,9
87,88,BYU,--,0-0,0-0,0-0,8,93,81,2010,9
88,89,Ball State,--,0-0,0-0,0-0,67,115,82,2010,9
89,90,Connecticut,--,0-0,0-0,0-0,32,104,80,2010,9
90,91,Wash State,--,0-0,0-0,0-0,66,115,98,2010,9
91,92,Miami (OH),--,0-0,0-0,0-0,10,108,86,2010,9
92,93,Utah State,--,0-0,0-0,0-0,13,97,85,2010,9
93,94,Middle Tenn,--,0-0,0-0,0-0,64,115,88,2010,9
94,95,Bowling Grn,--,0-0,0-0,0-0,77,103,92,2010,9
95,96,North Texas,--,0-0,0-0,0-0,73,111,90,2010,9
96,97,San Jose St,--,0-0,0-0,0-0,80,115,94,2010,9
97,98,LA Lafayette,--,0-0,0-0,0-0,79,113,96,2010,9
98,99,TX El Paso,--,0-0,0-0,0-0,82,119,100,2010,9
99,100,Wake Forest,--,0-0,0-0,0-0,10,107,97,2010,9
100,101,Buffalo,--,0-0,0-0,0-0,69,109,99,2010,9
101,102,Marshall,--,0-0,0-0,0-0,82,120,102,2010,9
102,103,LA Monroe,--,0-0,0-0,0-0,58,111,101,2010,9
103,104,Akron,--,0-0,0-0,0-0,70,108,103,2010,9
104,105,UNLV,--,0-0,0-0,0-0,82,109,104,2010,9
105,106,E Michigan,--,0-0,0-0,0-0,85,119,105,2010,9
106,107,Kansas,--,0-0,0-0,0-0,41,117,106,2010,9
107,108,Memphis,--,0-0,0-0,0-0,87,114,107,2010,9
108,109,N Mex State,--,0-0,0-0,0-0,60,118,108,2010,9
109,110,New Mexico,--,0-0,0-0,0-0,90,116,109,2010,9
110,111,Michigan St,-1.8,0-0,0-0,0-0,8,113,110,2010,9
111,112,Rutgers,-3.1,0-0,0-0,0-0,47,114,112,2010,9
112,113,Fla Atlantic,-4.2,0-0,0-0,0-0,96,118,113,2010,9
113,114,Baylor,-4.4,0-1,0-0,0-0,49,116,114,2010,9
114,115,Iowa State,-5.2,0-0,0-1,0-0,7,118,115,2010,9
115,116,Army,-6.2,0-0,0-0,0-0,71,117,116,2010,9
116,117,Rice,-9.7,0-0,0-1,0-0,100,118,118,2010,9
117,118,LA Tech,-13.9,0-0,0-0,0-0,78,119,119,2010,9
118,119,Notre Dame,-17.3,0-1,0-0,0-0,21,119,28,2010,9
119,120,Colorado St,-22.8,0-0,0-1,0-0,90,120,120,2010,9
