,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
43,44,California,--,0-0,0-0,0-0,30,87,76,2010,5
44,45,W Virginia,--,0-0,0-0,0-0,13,108,68,2010,5
45,46,Notre Dame,--,0-0,0-0,0-0,21,119,44,2010,5
46,47,Penn State,--,0-0,0-0,0-0,15,68,42,2010,5
47,48,Toledo,--,0-0,0-0,0-0,47,116,48,2010,5
48,49,S Methodist,--,0-0,0-0,0-0,17,87,45,2010,5
49,50,Indiana,--,0-0,0-0,0-0,47,118,47,2010,5
50,51,Minnesota,--,0-0,0-0,0-0,2,83,53,2010,5
51,52,Central FL,--,0-0,0-0,0-0,13,71,40,2010,5
52,53,Troy,--,0-0,0-0,0-0,5,79,51,2010,5
53,54,Temple,--,0-0,0-0,0-0,41,114,61,2010,5
54,55,Ohio State,--,0-0,0-0,0-0,4,56,54,2010,5
55,56,Oklahoma St,--,0-0,0-0,0-0,2,60,55,2010,5
56,57,Texas A&M,--,0-0,0-0,0-0,11,59,59,2010,5
57,58,Tennessee,--,0-0,0-0,0-0,22,60,60,2010,5
58,59,Boston Col,--,0-0,0-0,0-0,33,94,62,2010,5
59,60,S Florida,--,0-0,0-0,0-0,21,80,67,2010,5
60,61,Georgia,--,0-0,0-0,0-0,8,63,49,2010,5
61,62,Rutgers,--,0-0,0-0,0-0,47,114,65,2010,5
62,63,Mississippi,--,0-0,0-0,0-0,40,93,72,2010,5
63,64,Kentucky,--,0-0,0-0,0-0,12,103,37,2010,5
64,65,Baylor,--,0-0,0-0,0-0,49,116,80,2010,5
65,66,Washington,--,0-0,0-0,0-0,5,71,66,2010,5
66,67,Fresno St,--,0-0,0-0,0-0,22,116,22,2010,5
67,68,Miss State,--,0-0,0-0,0-0,3,78,69,2010,5
68,69,Florida Intl,--,0-0,0-0,0-0,52,114,52,2010,5
69,70,Syracuse,--,0-0,0-0,0-0,10,78,71,2010,5
70,71,Cincinnati,--,0-0,0-0,0-0,16,102,70,2010,5
71,72,Army,--,0-0,0-0,0-0,71,117,90,2010,5
72,73,N Illinois,--,0-0,0-0,0-0,27,119,88,2010,5
73,74,Middle Tenn,--,0-0,0-0,0-0,64,115,102,2010,5
74,75,Purdue,--,0-0,0-0,0-0,55,98,73,2010,5
75,76,E Carolina,--,0-0,0-0,0-0,56,119,79,2010,5
76,77,Duke,--,0-0,0-0,0-0,61,88,75,2010,5
77,78,UAB,--,0-0,0-0,0-0,67,114,101,2010,5
78,79,Hawaii,--,0-0,0-0,0-0,36,112,83,2010,5
79,80,Ohio,--,0-0,0-0,0-0,66,120,89,2010,5
80,81,Idaho ,--,0-0,0-0,0-0,8,105,50,2010,5
81,82,Houston,--,0-0,0-0,0-0,31,95,95,2010,5
82,83,Utah State,--,0-0,0-0,0-0,13,97,25,2010,5
83,84,BYU,--,0-0,0-0,0-0,8,93,81,2010,5
84,85,Connecticut,--,0-0,0-0,0-0,32,104,93,2010,5
85,86,Miami (OH),--,0-0,0-0,0-0,10,108,64,2010,5
86,87,Tulane,--,0-0,0-0,0-0,63,120,63,2010,5
87,88,S Mississippi,--,0-0,0-0,0-0,56,118,94,2010,5
88,89,Tulsa,--,0-0,0-0,0-0,33,96,86,2010,5
89,90,Kent State,--,0-0,0-0,0-0,70,110,82,2010,5
90,91,Arkansas St,--,0-0,0-0,0-0,70,106,96,2010,5
91,92,Florida St,--,0-0,0-0,0-0,19,96,85,2010,5
92,93,Wyoming,--,0-0,0-0,0-0,78,100,78,2010,5
93,94,North Texas,--,0-0,0-0,0-0,73,111,104,2010,5
94,95,Kansas,--,0-0,0-0,0-0,41,117,92,2010,5
95,96,W Michigan,--,0-0,0-0,0-0,50,109,97,2010,5
96,97,Bowling Grn,--,0-0,0-0,0-0,77,103,77,2010,5
97,98,W Kentucky,--,0-0,0-0,0-0,71,117,100,2010,5
98,99,UNLV,--,0-0,0-0,0-0,82,109,99,2010,5
99,100,Marshall,--,0-0,0-0,0-0,82,120,98,2010,5
100,101,San Jose St,--,0-0,0-0,0-0,80,115,84,2010,5
101,102,Wake Forest,--,0-0,0-0,0-0,10,107,107,2010,5
102,103,Memphis,--,0-0,0-0,0-0,87,114,110,2010,5
103,104,Buffalo,--,0-0,0-0,0-0,69,109,109,2010,5
104,105,E Michigan,--,0-0,0-0,0-0,85,119,87,2010,5
105,106,LA Monroe,--,0-0,0-0,0-0,58,111,103,2010,5
106,107,Akron,--,0-0,0-0,0-0,70,108,108,2010,5
107,108,TX El Paso,--,0-0,0-0,0-0,82,119,105,2010,5
108,109,Wash State,--,0-0,0-0,0-0,66,115,106,2010,5
109,110,Ball State,--,0-0,0-0,0-0,67,115,91,2010,5
110,111,N Mex State,--,0-0,0-0,0-0,60,118,112,2010,5
111,112,LA Lafayette,--,0-0,0-0,0-0,79,113,111,2010,5
112,113,New Mexico,--,0-0,0-0,0-0,90,116,113,2010,5
113,114,Illinois,-0.4,0-1,0-0,0-0,11,118,116,2010,5
114,115,Navy,-2.5,0-0,0-1,0-0,8,118,115,2010,5
115,116,Iowa State,-6.8,0-0,0-1,0-0,7,118,117,2010,5
116,117,Rice,-7.8,0-1,0-0,0-0,100,118,114,2010,5
117,118,Fla Atlantic,-9.6,0-1,0-0,0-0,96,118,118,2010,5
118,119,LA Tech,-15.0,0-0,0-0,0-0,78,119,119,2010,5
119,120,Colorado St,-24.9,0-1,0-0,0-0,90,120,120,2010,5
