,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
105,106,N Mex State,--,0-0,0-0,0-0,60,118,107,2010,14
106,107,UNLV,--,0-0,0-0,0-0,82,109,108,2010,14
107,108,New Mexico,--,0-0,0-0,0-0,90,116,109,2010,14
108,109,Michigan St,-3.5,0-0,0-0,0-0,8,113,110,2010,14
109,110,Baylor,-4.4,0-0,0-1,0-0,49,116,113,2010,14
110,111,Iowa State,-4.7,0-0,0-1,0-0,7,118,111,2010,14
111,112,Rutgers,-4.8,0-0,0-0,0-0,47,114,112,2010,14
112,113,Fla Atlantic,-6.3,0-0,0-0,0-0,96,118,114,2010,14
113,114,LA Tech,-13.6,0-0,0-0,0-0,78,119,116,2010,14
114,115,Rice,-13.9,0-0,0-1,0-0,100,118,117,2010,14
115,116,Army,-14.1,0-0,0-1,0-0,71,117,115,2010,14
116,117,Kansas,-14.9,0-1,0-0,0-0,41,117,98,2010,14
117,118,Indiana,-15.1,0-0,0-1,0-0,47,118,118,2010,14
118,119,Northwestern,-16.3,0-0,0-1,0-0,17,119,119,2010,14
119,120,Colorado St,-24.5,0-0,0-1,0-0,90,120,120,2010,14
