,Rank,Team,Rating,Hi,Low,Last,Season,Week
55,56,UAB,-3.7,51,99,65,2010,7
56,57,Connecticut,-3.7,20,69,53,2010,7
57,58,Kansas St,-3.7,42,105,73,2010,7
58,59,Wake Forest,-3.8,53,111,54,2010,7
59,60,Hawaii,-3.8,29,86,81,2010,7
60,61,Air Force,-3.9,14,96,44,2010,7
61,62,Baylor,-3.9,46,114,67,2010,7
62,63,Navy,-4.0,34,97,69,2010,7
63,64,Nevada,-4.2,42,117,47,2010,7
64,65,Temple,-4.2,45,111,52,2010,7
65,66,Wisconsin,-4.4,22,102,56,2010,7
66,67,Florida Intl,-4.4,15,114,29,2010,7
67,68,Wash State,-4.8,15,110,92,2010,7
68,69,Louisville,-4.8,33,77,64,2010,7
69,70,S Methodist,-5.0,12,87,57,2010,7
70,71,Fresno St,-5.0,28,96,66,2010,7
71,72,Boston Col,-5.2,32,117,84,2010,7
72,73,Missouri,-5.2,12,88,79,2010,7
73,74,Minnesota,-5.7,40,101,85,2010,7
74,75,Rice,-5.8,5,116,58,2010,7
75,76,Bowling Grn,-5.8,24,101,74,2010,7
76,77,San Diego St,-5.9,61,119,86,2010,7
77,78,Oklahoma St,-6.0,28,107,71,2010,7
78,79,Central FL,-6.1,61,115,61,2010,7
79,80,Memphis,-6.4,13,113,75,2010,7
80,81,Utah State,-6.5,9,97,62,2010,7
81,82,Troy,-6.6,34,109,77,2010,7
82,83,Tulsa,-6.6,33,91,89,2010,7
83,84,Buffalo,-6.8,73,120,80,2010,7
84,85,Idaho ,-7.0,56,120,97,2010,7
85,86,Central Mich,-7.1,55,114,99,2010,7
86,87,S Florida,-7.2,16,97,76,2010,7
87,88,Utah,-7.3,28,108,105,2010,7
88,89,N Illinois,-7.3,34,102,88,2010,7
89,90,Houston,-7.4,30,112,100,2010,7
90,91,Duke,-7.4,63,108,90,2010,7
91,92,LA Tech,-7.5,70,102,87,2010,7
92,93,E Michigan,-7.5,64,119,94,2010,7
93,94,Maryland,-7.7,39,98,95,2010,7
94,95,Arkansas St,-7.7,10,108,96,2010,7
95,96,S Mississippi,-8.2,6,112,103,2010,7
96,97,Mississippi,-8.4,38,115,93,2010,7
97,98,Rutgers,-8.4,47,112,109,2010,7
98,99,Fla Atlantic,-8.5,37,108,72,2010,7
99,100,Northwestern,-8.8,41,104,91,2010,7
100,101,Indiana,-9.0,81,120,117,2010,7
101,102,Kansas,-9.1,39,110,102,2010,7
102,103,Syracuse,-9.1,48,118,118,2010,7
103,104,LA Lafayette,-9.2,4,110,108,2010,7
104,105,Miami (OH),-9.7,1,111,104,2010,7
105,106,Purdue,-9.7,26,114,113,2010,7
106,107,Tulane,-10.0,93,120,101,2010,7
107,108,W Michigan,-10.2,21,114,114,2010,7
108,109,San Jose St,-10.7,2,118,116,2010,7
109,110,LA Monroe,-11.2,5,114,106,2010,7
110,111,Akron,-11.6,44,117,115,2010,7
111,112,Army,-12.1,76,115,111,2010,7
112,113,New Mexico,-12.1,6,115,82,2010,7
113,114,North Texas,-12.2,13,115,110,2010,7
114,115,Ohio,-12.5,76,118,112,2010,7
115,116,Ball State,-12.8,84,120,107,2010,7
116,117,Kent State,-13.6,68,119,98,2010,7
117,118,N Mex State,-14.7,54,119,59,2010,7
118,119,Middle Tenn,-16.2,49,120,119,2010,7
119,120,TX El Paso,-20.4,70,120,120,2010,7
