,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
43,44,Washington,--,0-0,0-0,0-0,5,71,44,2010,7
44,45,UCLA,--,0-0,0-0,0-0,22,101,22,2010,7
45,46,California,--,0-0,0-0,0-0,30,87,42,2010,7
46,47,W Virginia,--,0-0,0-0,0-0,13,108,52,2010,7
47,48,GA Tech,--,0-0,0-0,0-0,14,102,49,2010,7
48,49,Virginia,--,0-0,0-0,0-0,22,81,36,2010,7
49,50,Hawaii,--,0-0,0-0,0-0,36,112,81,2010,7
50,51,San Diego St,--,0-0,0-0,0-0,30,100,46,2010,7
51,52,W Michigan,--,0-0,0-0,0-0,50,109,97,2010,7
52,53,Vanderbilt,--,0-0,0-0,0-0,24,89,50,2010,7
53,54,Central FL,--,0-0,0-0,0-0,13,71,45,2010,7
54,55,Northwestern,--,0-0,0-0,0-0,17,119,56,2010,7
55,56,Georgia,--,0-0,0-0,0-0,8,63,63,2010,7
56,57,N Illinois,--,0-0,0-0,0-0,27,119,59,2010,7
57,58,Tennessee,--,0-0,0-0,0-0,22,60,23,2010,7
58,59,Toledo,--,0-0,0-0,0-0,47,116,48,2010,7
59,60,Central Mich,--,0-0,0-0,0-0,31,106,41,2010,7
60,61,Idaho ,--,0-0,0-0,0-0,8,105,68,2010,7
61,62,Purdue,--,0-0,0-0,0-0,55,98,73,2010,7
62,63,Mississippi,--,0-0,0-0,0-0,40,93,53,2010,7
63,64,Syracuse,--,0-0,0-0,0-0,10,78,75,2010,7
64,65,Indiana,--,0-0,0-0,0-0,47,118,51,2010,7
65,66,S Methodist,--,0-0,0-0,0-0,17,87,62,2010,7
66,67,Penn State,--,0-0,0-0,0-0,15,68,58,2010,7
67,68,Tulsa,--,0-0,0-0,0-0,33,96,64,2010,7
68,69,Kentucky,--,0-0,0-0,0-0,12,103,70,2010,7
69,70,Fresno St,--,0-0,0-0,0-0,22,116,66,2010,7
70,71,Army,--,0-0,0-0,0-0,71,117,74,2010,7
71,72,Rutgers,--,0-0,0-0,0-0,47,114,71,2010,7
72,73,Temple,--,0-0,0-0,0-0,41,114,57,2010,7
73,74,Minnesota,--,0-0,0-0,0-0,2,83,54,2010,7
74,75,S Florida,--,0-0,0-0,0-0,21,80,67,2010,7
75,76,Duke,--,0-0,0-0,0-0,61,88,76,2010,7
76,77,Tulane,--,0-0,0-0,0-0,63,120,72,2010,7
77,78,E Carolina,--,0-0,0-0,0-0,56,119,88,2010,7
78,79,Cincinnati,--,0-0,0-0,0-0,16,102,78,2010,7
79,80,S Mississippi,--,0-0,0-0,0-0,56,118,90,2010,7
80,81,Connecticut,--,0-0,0-0,0-0,32,104,87,2010,7
81,82,Ball State,--,0-0,0-0,0-0,67,115,83,2010,7
82,83,Florida Intl,--,0-0,0-0,0-0,52,114,86,2010,7
83,84,Ohio,--,0-0,0-0,0-0,66,120,85,2010,7
84,85,Middle Tenn,--,0-0,0-0,0-0,64,115,82,2010,7
85,86,Arkansas St,--,0-0,0-0,0-0,70,106,92,2010,7
86,87,Wyoming,--,0-0,0-0,0-0,78,100,80,2010,7
87,88,BYU,--,0-0,0-0,0-0,8,93,93,2010,7
88,89,Houston,--,0-0,0-0,0-0,31,95,89,2010,7
89,90,Utah State,--,0-0,0-0,0-0,13,97,84,2010,7
90,91,Buffalo,--,0-0,0-0,0-0,69,109,94,2010,7
91,92,UAB,--,0-0,0-0,0-0,67,114,79,2010,7
92,93,North Texas,--,0-0,0-0,0-0,73,111,98,2010,7
93,94,Boston Col,--,0-0,0-0,0-0,33,94,61,2010,7
94,95,San Jose St,--,0-0,0-0,0-0,80,115,103,2010,7
95,96,TX El Paso,--,0-0,0-0,0-0,82,119,96,2010,7
96,97,W Kentucky,--,0-0,0-0,0-0,71,117,101,2010,7
97,98,Kent State,--,0-0,0-0,0-0,70,110,95,2010,7
98,99,UNLV,--,0-0,0-0,0-0,82,109,100,2010,7
99,100,Wake Forest,--,0-0,0-0,0-0,10,107,104,2010,7
100,101,Wash State,--,0-0,0-0,0-0,66,115,102,2010,7
101,102,Miami (OH),--,0-0,0-0,0-0,10,108,91,2010,7
102,103,Bowling Grn,--,0-0,0-0,0-0,77,103,99,2010,7
103,104,Marshall,--,0-0,0-0,0-0,82,120,105,2010,7
104,105,Akron,--,0-0,0-0,0-0,70,108,108,2010,7
105,106,LA Lafayette,--,0-0,0-0,0-0,79,113,109,2010,7
106,107,LA Monroe,--,0-0,0-0,0-0,58,111,111,2010,7
107,108,Kansas,--,0-0,0-0,0-0,41,117,110,2010,7
108,109,Memphis,--,0-0,0-0,0-0,87,114,107,2010,7
109,110,E Michigan,--,0-0,0-0,0-0,85,119,106,2010,7
110,111,N Mex State,--,0-0,0-0,0-0,60,118,112,2010,7
111,112,New Mexico,--,0-0,0-0,0-0,90,116,113,2010,7
112,113,Michigan St,-0.6,0-0,0-0,0-0,8,113,13,2010,7
113,114,Baylor,-2.9,0-1,0-0,0-0,49,116,69,2010,7
114,115,Navy,-4.9,0-0,0-1,0-0,8,118,115,2010,7
115,116,Fla Atlantic,-5.7,0-0,0-0,0-0,96,118,117,2010,7
116,117,Rice,-9.4,0-0,0-1,0-0,100,118,118,2010,7
117,118,Iowa State,-9.9,0-0,0-1,0-0,7,118,116,2010,7
118,119,LA Tech,-14.5,0-0,0-0,0-0,78,119,119,2010,7
119,120,Colorado St,-23.2,0-0,0-1,0-0,90,120,120,2010,7
